code,display
417434004,Bisphosphonates not indicated
699048004,Exercise tolerance test not indicated (situation)
700384008,Antibiotic prophylaxis not indicated
703971006,Hepatitis A vaccination not indicated (situation)
703996009,Teriparatide not indicated (situation)
704000000,Raloxifene not indicated
704033005,Phosphodiesterase 5 inhibitor not indicated (situation)
704052004,Referral to cardiac rehabilitation program not indicated
704096004,Referral to heart failure exercise program not indicated
707287001,Hepatitis B vaccination not indicated
707853004,Testing for Ebola virus not indicated (situation)
709198003,Education not indicated
712740006,Medication monitoring not indicated
736005009,Histology not indicated (situation)
833323000,Evaluation procedure not indicated (situation)
874932008,Carvedilol not indicated (situation)
874933003,Nebivolol not indicated
874934009,Bisoprolol not indicated
1145029007,2019 novel coronavirus mRNA vaccination not indicated
1145030002,Severe acute respiratory syndrome coronavirus 2 antigen vaccination not indicated (situation)
1156267002,Severe acute respiratory syndrome coronavirus 2 vaccination not indicated
71911000119106,No vaginal PAP smear required due to history of hysterectomy
416064006,Procedure not offered
416432009,Procedure not wanted
169609001,Antenatal care: not wanted
169635000,Parent craft not wanted
169649009,Antenatal amniocentesis - not wanted (situation)
169660000,Antenatal ultrasound scan not wanted (situation)
169687001,AFP blood test not wanted
169693009,Rubella screening not wanted
169795009,Triple test not wanted
169796005,Double test not wanted
170116007,Child 6 week examination not wanted
170125001,8-9 month exam not wanted
170134006,18 month examination not wanted
170143002,2.5 year examination not wanted
170152006,3.5 year examination not wanted
170161006,4.5 year examination not wanted
170170009,10 year examination not wanted (situation)
170179005,15 year examination not wanted
170256002,Child 1 year examination not wanted
170265009,Child 6 month examination not wanted
170274006,Child 21 month examination not wanted
170283001,Child 3 year exam not wanted
170292003,Child 39 month examination not wanted
170302007,Child 8 week examination not wanted
171034000,Health education not wanted
171103002,Screening not wanted
171152003,Screening for malignant neoplasm of cervix not wanted (situation)
184163005,Child surveillance not wanted
408505004,Child 7 month examination not wanted
871868000,Immunization hesitancy by patient
871879005,Immunization hesitancy by parent
183944003,Procedure refused
394908001,Procedure stopped
168533005,Radiotherapy stopped
170585007,Cardiac disease treatment stopped
170588009,Treatment for hypertension stopped (situation)
170620005,Respiratory disease treatment stopped (situation)
170621009,Home oxygen supply stopped
170675003,GIT treatment stopped
170687005,Psychiatric treatment stopped
170700002,Neurological disorder treatment stopped
170712003,Epilepsy treatment stopped
170725006,Ophthalmological treatment stopped
170800007,Treatment of obesity stopped
170816009,Endocrine disease treatment stopped
170826002,B12 injections stopped
170834008,Blood disorder treatment stopped
170843004,Allergic disorder treatment stopped
170854009,Rheumatology disorder treatment stopped
170863006,Skin disorder treatment stopped
170872003,Gynecological disorder treatment stopped
170882002,Urinary disorder treatment stopped
170894006,ENT disease treatment stopped
170904002,Ostomy - treatment stopped
170912005,High risk treatment stopped
170929008,Repeat prescription treatment stopped
180863000,Operation abandoned
268521004,Thyroid disease treatment stopped
288120003,Operation abandoned before onset
391021006,Osteoporosis treatment stopped
397023003,Operation not completed
414120003,ERCP not completed due to anatomical derangements from previous surgery
698459008,Antidepressant drug treatment stopped
700110004,Bisphosphonate prophylaxis suspended
708000007,Insulin treatment stopped (situation)
719857004,Telehealth monitoring suspended (situation)
733035008,Previously initiated dental therapy not completed
764637000,Lipid-lowering therapy stopped (situation)
1137454002,Laparoscopic cholecystectomy using robotic assistance not completed (situation)
35031000087105,Life-sustaining treatment stopped
410536001,Contraindicated (qualifier value)
