code,display
429047008,History of adenomatous polyp of colon
6.91201E+14,History of adrenal adenoma
1.60935E+16,History of adult obesity
9.4671E+13,History of adult respiratory distress syndrome
414371008,History of agoraphobia
371434005,History of alcohol abuse
1.141E+12,History of alcohol withdrawal syndrome
1.69121E+16,History of alcoholic hepatitis
1.30164E+16,History of amaurosis fugax
1.66881E+16,History of anal intraepithelial neoplasia III
1.08394E+16,History of anaphylaxis
275538002,History of anemia
161457000,History of anemia vitamin B12 deficient
397942001,History of anesthesia problem
432250006,History of aneurysm
789474004,History of aneurysm of artery of trunk
433845004,History of aneurysm of iliac artery
789475003,History of aneurysm of peripheral artery
1.65427E+16,History of anoxic brain injury
161804005,History of antepartum hemorrhage
1.61E+16,History of anterior ischemic optic neuropathy
440700005,History of aortoiliac atherosclerosis
429208004,History of aplastic anemia
1.68333E+16,History of arterial thrombosis
472975008,History of arteritis
1.08243E+16,History of artery embolism
1.54081E+14,History of aspiration pneumonia
429258006,History of aspirin exacerbated respiratory disease
7.3831E+13,History of astrocytoma of brain
432218001,History of asymptomatic human immunodeficiency virus infection
428448003,History of atopy
428076002,History of atrial flutter
3.28001E+14,History of atrial myxoma
473390005,History of attempted weight loss
2.8271E+13,History of attention deficit hyperactivity disorder
1.43491E+14,History of atypical hyperplasia of breast
1.351E+12,History of atypical nevus
472968007,History of autoimmune disorder of endocrine system
429217004,History of autoimmune hemolytic anemia
699032000,History of awareness under general anesthesia
427846005,History of B-cell lymphoma
1.19981E+14,History of bacterial infection
1.60936E+16,History of Barrett's esophagus
6.9411E+13,History of basal cell carcinoma of eyelid
161473006,History of behavior problem
2.88391E+14,History of being a victim of child physical abuse
772993004,History of being in foster care
161769009,History of being infant bottle fed
1.34481E+14,History of being under immunized
2.88371E+14,History of being victim of child abuse
161483005,History of Bell's palsy
1.10031E+16,History of benign carcinoid neoplasm
5.9651E+13,History of benign carcinoid neoplasm of gastrointestinal tract
3.47941E+14,History of benign meningioma of brain
1.09938E+15,History of benign neoplasm of bone
428323002,History of benign neoplasm of brain
1.22421E+14,History of benign neoplasm of larynx
1.07434E+16,History of benign neoplasm of salivary gland
1.56478E+16,History of benign neoplasm of small intestine
1.44101E+14,History of benign neoplasm of spinal cord
1.60948E+16,History of benign phyllodes neoplasm of breast
1.44811E+14,History of benign schwannoma
1.68E+16,History of bilateral lung non-small cell carcinoma
1.6848E+16,History of bilateral primary malignant neoplasm of kidneys
1.68483E+16,History of bilateral primary malignant neoplasm of lungs
1.68477E+16,History of bilateral primary malignant neoplasm of ovaries
1.68485E+16,History of bilateral primary malignant neoplasm of testes
1.68484E+16,History of bilateral primary malignant neoplasm of ureters
161581005,History of birth asphyxia
289917002,History of bladder neoplasm
7.831E+12,History of blood transfusion reaction
3.28021E+14,History of bowel obstruction
6.90461E+14,History of bradycardia
427902001,History of branch retinal vein occlusion
473123009,History of bronchiolitis
1.26151E+14,History of bulimia nervosa
1.21473E+16,History of burn
429025008,History of calculus of kidney
1.09929E+15,History of cancer metastatic to bone
1.09897E+15,History of cancer metastatic to brain
1.09895E+15,History of cancer metastatic to liver
1.09896E+15,History of cancer metastatic to lung
1.09893E+15,History of cancer metastatic to lymph nodes
1.09894E+15,History of cancer metastatic to skin
7.3771E+13,History of cancer of ampulla of duodenum
8.8831E+13,History of cancer of floor of mouth
7.3751E+13,History of cancer of gall bladder
7.3891E+13,History of cancer of unknown primary site
7.3801E+13,History of cancer of urethra
1.10019E+16,History of carcinoma in situ of breast
1.07388E+16,History of carcinoma in situ of uterine cervix
6.90651E+14,History of carcinoma in situ of vulva
1204366000,History of carcinoma of duodenum
1204445009,History of carcinoma of lip
1204365001,History of carcinoma of pancreas
1204448006,History of carcinoma of rectosigmoid junction
1204447001,History of carcinoma of stomach
1186911009,History of carcinoma of tongue
6.72291E+14,History of carcinosarcoma of ovary
6.72281E+14,History of carcinosarcoma of uterus
429007001,History of cardiac arrest
1.31471E+14,History of cardiac arrhythmia
429235008,History of cardioembolic stroke
6.90491E+14,History of cardiomyopathy
789642001,History of carotid artery stenosis
1.44931E+14,History of carotid body neoplasm
472962008,History of cellulitis
472966006,History of cellulitis of skin
1.06918E+16,History of central serous retinopathy
6.90051E+14,History of cerebellar stroke
1.68454E+16,History of cerebral aneurysm
428267002,History of cerebral hemorrhage
275526006,History of cerebrovascular accident
1.68969E+16,History of cerebrovascular accident due to ischemia
699429007,History of cerebrovascular accident in last eight weeks
440140008,History of cerebrovascular accident with residual deficit
429993008,History of cerebrovascular accident without residual deficits
308064009,History of cerebrovascular disease
1.60894E+16,History of chest pain
2.88411E+14,History of child sexual abuse
4.3991E+13,History of childhood obesity
472954000,History of chlamydial infection
7.3711E+13,History of cholangiocarcinoma
1.62168E+16,History of cholestasis in pregnancy
428978004,History of choriocarcinoma of placenta
1.60988E+16,History of choroiditis
713031009,History of chronic dissection of thoracic aorta
414415007,History of chronic lung disease
6.3581E+13,History of chronic lymphocytic leukemia
270473001,History of chronic obstructive airway disease
472953006,History of chronic renal impairment
441547007,History of chronic urinary tract infection
430545008,History of claudication
9.7121E+13,History of closed head injury
1.67752E+16,History of coma
1.0996E+16,History of combat and operational stress reaction
429286003,History of combination internal cardiac defibrillator and pacemaker
1156096005,History of complication occurring during labor and delivery
1156097001,History of complication of puerperium
1.56631E+16,History of concussion injury of brain
1.25731E+14,History of congenital absence of germinal epithelium of testes
1.25771E+14,History of congenital adrenal hyperplasia
275529004,History of congenital disease of hip
161577005,History of congenital dislocation of hip
1.08281E+14,History of congenital hypospadias
709046002,History of congenital vascular malformation
161774001,History of contraceptive cap usage
420209000,History of contraceptive usage
6.81341E+14,History of cornea graft failure
1.56479E+16,History of corneal erosion
441484007,History of craniopharyngioma
1.12561E+14,History of Crohns disease
4.9071E+13,History of Cushing disease
4.9081E+13,History of Cushing syndrome
1.26731E+14,History of cystic dilatation of duct of bulbourethral gland
161508001,History of deep vein thrombosis
439124004,History of deliberate self neglect
1.65358E+16,History of delirium
3.2271E+13,History of delivery of macrosomal infant
1260014004,History of dental trauma
472970003,History of diabetes mellitus type 1
472969004,History of diabetes mellitus type 2
1.10E+16,History of diabetic foot ulcer
433874008,History of diabetic peripheral angiopathy
441638006,History of Diamond-Blackfan anemia
473107009,History of difficult fitting of intrauterine contraceptive device
427958009,History of difficult intubation
766035009,History of difficult venous access
472961001,History of disorder of connective tissue
736726000,History of disorder of digestive system
895699003,History of disorder of eye proper
895701003,History of disorder of eye region
472956003,History of disorder of soft tissue
1.80301E+14,History of disorder of vision
6.90481E+14,History of dissection of carotid artery
720810005,History of dissection of external carotid artery
720729008,History of dissection of internal carotid artery
8.8701E+13,History of disseminated malignant neoplasm
1.18361E+14,History of diverticulitis
429746005,History of domestic abuse
720428004,History of domestic emotional abuse
720411002,History of domestic physical abuse
2.93611E+14,History of domestic physical abuse of adult
720741001,History of domestic sexual abuse
412732008,History of domestic violence
371435006,History of drug abuse
1.18501E+14,History of drug-induced anaphylaxis
8.8811E+13,History of ductal carcinoma in situ of breast
161783006,History of dysmenorrhea
1.69161E+16,History of dysphagia
472967002,History of dysplasia of cervix
1.42471E+14,History of dysplasia of vulva
1.099E+15,History of dysthymia
1.26131E+14,History of eating disorder
1.68969E+16,History of embolic cerebrovascular accident
1.41831E+14,History of embolic stroke with deficits
1.18971E+14,History of embolic stroke without deficits
1.56284E+16,History of emergence delirium
313217007,History of emotional abuse
428287001,History of endocarditis
1.30591E+14,History of endometrial hyperplasia
1.15451E+14,History of endophthalmitis
7.3851E+13,History of ependymoma of brain
429010008,History of epidural hematoma
1.5913E+16,History of episcleritis
1.60891E+16,History of esophageal ulcer
1.60937E+16,History of esophageal varices
6.91491E+14,History of esophagitis
429023001,History of Ewings sarcoma
736060002,History of exposure to diethylstilbestrol in utero
1.09201E+14,History of exposure to fenfluramine
1.10189E+16,History of exposure to hazardous bodily fluids
442029006,History of exposure to lead
705133000,History of exposure to occupational risk factor
699009004,History of exposure to second hand smoke
762296001,History of exposure to tobacco smoke in perinatal period
1.68809E+16,History of exudative age-related macular degeneration
1.68809E+16,History of eyelid ptosis
1.60938E+16,History of facial palsy
428942009,History of fall
441586006,History of Fanconi anemia
1.25781E+14,History of febrile urinary tract infection
715477006,History of female genital mutilation
763017007,History of female infertility due to tubal factor
428064002,History of follicular adenocarcinoma of thyroid
762616007,History of food allergy
762615006,History of food hypersensitivity
725942003,History of fourth degree perineal laceration
1.37761E+14,History of fracture of hip due to traumatic event
1.63009E+16,History of fracture of orbit
1.68E+16,History of gangrenous disorder
6.91501E+14,History of gastritis
7.0861E+13,History of gastroesophageal reflux disease
275551007,History of gastrointestinal bleed
1.40731E+14,History of gastrointestinal stromal tumor
1.60892E+16,History of gastrojejunal ulcer
1.62796E+16,History of gastroschisis
5.9601E+13,History of germ cell tumor
472971004,History of gestational diabetes mellitus
709881001,History of gestational hypertension
736725001,History of gestational trophoblastic disease
3.28201E+14,History of giant cell arteritis
407553003,History of glandular fever
1.67756E+16,History of glaucoma suspect
7.3841E+13,History of glioma of brainstem
1.37871E+14,History of Graves' disease
1.28731E+14,History of Guillain Barre syndrome
271902005,History of gynecological disorder
9.3931E+13,History of Haemophilus influenzae type b infection
425978000,History of headache
428900007,History of headache after dural puncture
472955004,History of hearing loss
1.17871E+14,History of heart block
7.0561E+13,History of heartburn
1.56277E+16,History of Helicobacter pylori infection
161538007,History of hematemesis
161550001,History of hematuria
726513006,History of hemolysis-elevated liver enzymes-low platelet count syndrome
161458005,History of hemolytic anemia
161582003,History of hemolytic disease
428951001,History of hemorrhage into ventricle of brain
1.41811E+14,History of hemorrhagic cerebrovascular accident with residual deficit
1.18961E+14,History of hemorrhagic cerebrovascular accident without residual deficits
1.40701E+14,History of hemorrhagic stroke with hemiparesis
1.40711E+14,History of hemorrhagic stroke with hemiplegia
1.68512E+16,History of hemorrhoid
428030001,History of hepatitis A
429721005,History of hepatitis B
5.9851E+13,History of hepatitis B conferring immunity
9.3871E+13,History of hepatitis C
4.9101E+13,History of hepatoblastoma
4.9111E+13,History of hepatocellular carcinoma
1.65E+16,History of herpes simplex keratitis
6.81221E+14,History of herpes zoster
1.37741E+14,History of hip stress fracture
4.9121E+13,History of histiocytosis
9.3911E+13,History of histoplasmosis
473068004,History of Hodgkin lymphoma
309636006,History of hospital admission in last year for hyperglycemic disorder
2.93201E+14,History of human papilloma virus infection
1.26181E+16,History of hydronephrosis
429406003,History of hyperaldosteronism
414416008,History of hypercholesterolemia
9.7681E+13,History of hypercoagulable state
1.56278E+16,History of hyphema
1.25711E+14,History of hypospermatogenesis
472960000,History of hypotension
1.62351E+16,History of idiopathic intracranial hypertension
1.07921E+14,History of immune disorder
441511006,History of immune thrombocytopenia
472973001,History of immunodeficiency disorder
428934008,History of inactive tuberculosis
725954003,History of induced onset of labor
1.06245E+16,History of infection due to vancomycin resistant enterococcus
1.69155E+16,History of infection following procedure
441576005,History of infectious disease of central nervous system
763016003,History of infertility due to endometriosis
608844008,History of inflammatory bowel disease
789775004,History of influenza
699010009,History of inhalant intoxication
1.65357E+16,History of injury of eye region
1.02191E+14,History of injury of globe of eye
1.69168E+16,History of injury of tendon
1.68649E+16,History of intracranial hemorrhage
1.62167E+16,History of intrauterine fetal death
1.64647E+16,History of intravenous drug abuse
4.8901E+13,History of invasive malignant neoplasm of breast
3.50351E+14,History of inverted papilloma
427762006,History of iron deficiency
7.0871E+13,History of irritable bowel syndrome
1.41821E+14,History of ischemic cerebrovascular accident with residual deficit
1.09962E+15,History of ischemic colitis
1.41281E+14,History of ischemic stroke without residual deficits
161773007,History of IUCD (intrauterine contraceptive device) usage
428292004,History of Kaposi's sarcoma
9.9051E+13,History of lacunar cerebrovascular accident
9.27778E+17,History of langerhans cell histiocytosis
3.6068E+17,History of large bowel obstruction
1.64102E+16,History of laryngospasm
161436008,History of leukemia
1.69004E+16,History of lipoma
1.37401E+14,History of listeria meningitis
726001007,History of live birth
1.43481E+14,History of lobular carcinoma in situ
3.7251E+13,History of low birth weight
1.28131E+14,"History of low birth weight status, 2-2.5kg"
1.28161E+14,"History of low birth weight status, less than 500 grams"
1.16351E+14,History of lower extremity skin ulcer
2.93771E+14,History of lower gastrointestinal bleed
429423007,History of Lyme disease
429125006,History of lymphadenopathy
473058009,History of lymphoid leukemia
1.52451E+14,History of lymphosarcoma
1.65354E+16,History of macular degeneration
161416007,History of malaria
429031006,History of male erectile disorder
1.39621E+14,History of malignant ameloblastoma of mandible
428053000,History of malignant basal cell neoplasm of skin
1.09954E+16,History of malignant carcinoid tumor of bronchus
2.86771E+14,History of malignant carcinoid tumor of colon
1.09877E+16,History of malignant carcinoid tumor of kidney
2.86791E+14,History of malignant carcinoid tumor of rectum
2.86781E+14,History of malignant carcinoid tumor of small intestine
1.0988E+16,History of malignant carcinoid tumor of stomach
1.09818E+16,History of malignant carcinoid tumor of thymus
1.22571E+14,History of malignant cutaneous T-cell lymphoma
1.39281E+14,History of malignant germ cell neoplasm of mediastinum
1.41951E+14,History of malignant germ cell neoplasm of ovary
1.39271E+14,History of malignant germ cell neoplasm of testis
699005005,History of malignant hematologic neoplasm
429014004,History of malignant lymphoma
1.15561E+14,History of malignant melanoma of eye
3.21E+11,History of malignant melanoma of the skin
4.8951E+13,History of malignant meningeal neoplasm
3.47931E+14,History of malignant meningioma of meninges of brain
429144004,History of malignant mesothelioma
432007009,History of malignant mesothelioma of pleura
698298001,History of malignant neoplasm of adrenal gland
1.12071E+14,History of malignant neoplasm of anus
7.3781E+13,History of malignant neoplasm of appendix
415086001,History of malignant neoplasm of bladder
429247002,History of malignant neoplasm of bone
473059001,History of malignant neoplasm of brain
429087003,History of malignant neoplasm of breast
415077006,History of malignant neoplasm of bronchus
429484003,History of malignant neoplasm of cervix
429699009,History of malignant neoplasm of colon
5.1271E+13,History of malignant neoplasm of colon and/or rectum
7.3791E+13,History of malignant neoplasm of common bile duct
1.09956E+16,History of malignant neoplasm of digestive organ
1.39611E+14,History of malignant neoplasm of duodenum
415078001,"History of malignant neoplasm of ear, nose AND/OR throat"
431572009,History of malignant neoplasm of endocrine gland
429089000,History of malignant neoplasm of endometrium
429357003,History of malignant neoplasm of epididymis
429410000,History of malignant neoplasm of esophagus
1.09957E+16,History of malignant neoplasm of external ear
1.52891E+14,History of malignant neoplasm of eye
1.24361E+14,History of malignant neoplasm of fallopian tube
415079009,History of malignant neoplasm of female genital organ
415080007,History of malignant neoplasm of gastrointestinal tract
8.8851E+13,History of malignant neoplasm of gum
431573004,History of malignant neoplasm of head and/or neck
7.3721E+13,History of malignant neoplasm of hypopharynx
415081006,History of malignant neoplasm of kidney
473064002,History of malignant neoplasm of larynx
1.09E+16,History of malignant neoplasm of lip
473067009,History of malignant neoplasm of liver
415082004,History of malignant neoplasm of lung
415083009,History of malignant neoplasm of male genital organ
428117004,History of malignant neoplasm of mediastinum
1.09819E+16,History of malignant neoplasm of middle ear
1.09819E+16,History of malignant neoplasm of nasal cavity
7.3731E+13,History of malignant neoplasm of nasopharynx
434193002,History of malignant neoplasm of neck
431691000,History of malignant neoplasm of nervous system
473063008,History of malignant neoplasm of oral cavity
429090009,History of malignant neoplasm of ovary
7.3761E+13,History of malignant neoplasm of pancreas
6.91371E+14,History of malignant neoplasm of parotid gland
428880006,History of malignant neoplasm of penis
8.8591E+13,History of malignant neoplasm of peritoneum
8.5851E+13,History of malignant neoplasm of pharynx
429355006,History of malignant neoplasm of pleura
428262008,History of malignant neoplasm of prostate
429084005,History of malignant neoplasm of rectum
700239008,History of malignant neoplasm of renal pelvis
8.8621E+13,History of malignant neoplasm of retroperitoneum
7.3741E+13,History of malignant neoplasm of salivary gland
429050006,History of malignant neoplasm of skin
443895001,History of malignant neoplasm of skin excluding melanoma
428833003,History of malignant neoplasm of small bowel
432327003,History of malignant neoplasm of spinal cord
473061005,History of malignant neoplasm of stomach
473066000,History of malignant neoplasm of testis
428878000,History of malignant neoplasm of thoracic cavity structure
427918007,History of malignant neoplasm of thymus
429254008,History of malignant neoplasm of thyroid
429409005,History of malignant neoplasm of tongue
8.8801E+13,History of malignant neoplasm of tonsil
415085002,History of malignant neoplasm of trachea
429444007,History of malignant neoplasm of ureter
415087005,History of malignant neoplasm of urinary system
428944005,History of malignant neoplasm of uterine adnexa
428941002,History of malignant neoplasm of uterine body
427844008,History of malignant neoplasm of vagina
429635001,History of malignant neoplasm of vulva
1.61E+16,History of malignant phyllodes neoplasm of breast
472972006,History of maturity onset diabetes mellitus in young
429016002,History of medullary carcinoma of thyroid
7.3861E+13,History of medulloblastoma of brain
1.251E+12,History of melanoma in situ of skin
161539004,History of melena
1.12101E+14,History of meningioma
1.38141E+14,History of merkel cell carcinoma
709313000,History of methicillin resistant Staphylococcus aureus infection
473111003,History of microalbuminuria
608837004,History of migraine with aura
1187601005,History of military deployment
1.62168E+16,History of molar pregnancy
1.29089E+15,History of monkeypox
427920005,History of monocytic leukemia
429124005,History of mood disorder
1.20481E+14,History of multiple myeloma
1.65243E+16,History of myalgia caused by statin
6.81291E+14,History of mycosis fungoides
1.52861E+14,History of myeloid leukemia
399211009,History of myocardial infarction
3.87786E+17,History of myocardial infarction due to atherothrombotic coronary artery disease
7.7622E+17,History of myocardial infarction due to demand ischemia
4.61E+11,History of myocardial infarction in last eight weeks
6.81211E+14,History of myocarditis
1204446005,History of nasopharyngeal carcinoma
8.2991E+13,History of negative cervical Papanicolaou smear performed within last 12 months
414372001,History of neonatal abstinence syndrome
1.10129E+16,History of neoplasm of low malignant potential behavior of ovary
4.9201E+13,History of neoplasm of pituitary gland
1.09822E+16,History of neoplasm of uncertain behavior
429105007,History of nephroblastoma
9.0171E+13,History of nephrotic syndrome
3.2451E+13,History of nervous system disorder
432745001,History of neuroblastoma
442414004,History of neurodevelopmental disorder
1.34461E+14,History of neuroendocrine malignant neoplasm
4.9191E+13,History of neutropenia
1.42881E+14,History of nocturnal hypoglycemia
8.5881E+13,History of non central nervous system primitive neuroectodermal tumor
428046009,History of non-Hodgkins lymphoma
429226001,History of non-small cell malignant neoplasm of lung
698593009,History of non-ST segment elevation myocardial infarction
473057004,History of noncompliance with medication regimen
1.68909E+16,History of nonproliferative diabetic retinopathy
6.90071E+14,History of nontraumatic ruptured cerebral aneurysm
427956008,History of normal menopause
715200006,History of novel psychoactive substance misuse
8.0541E+13,History of nutritional deficiency
1.65355E+16,History of nystagmus
1.62796E+16,History of occlusion of branch retinal artery
432160005,History of occlusion of central retinal artery
432006000,History of occlusion of central retinal vein
431310008,History of occlusion of cerebral artery
433807000,History of occlusion of cerebral artery without cerebral infarction
430301009,History of occlusive disease of artery of lower extremity
430305000,History of occlusive disease of artery of upper extremity
1.65405E+16,History of ocular zoster
1.09906E+15,History of odontogenic keratocyst
1.06821E+14,History of oligodendroglioma of brain
9.7131E+13,History of open head injury
1.65353E+16,History of optic atrophy
1.30163E+16,History of optic neuritis
473108004,History of osteomyelitis
473442002,History of osteopenia
473337006,History of osteopenia resolved
473120007,History of osteoporosis
473342003,History of osteoporosis resolved
1.39461E+14,History of osteoporotic fracture
428052005,History of osteosarcoma
9.34589E+17,History of otitis externa
427836008,History of otitis media
1.42021E+14,History of Paget disease of vulva
1.43351E+14,History of Paget's disease of breast
789064006,History of pain at rest due to peripheral vascular disease
472957007,History of pain of multiple joints
473122004,History of palpitations
8.5921E+13,History of pancreatitis
429255009,History of papillary adenocarcinoma of thyroid
1.09882E+16,History of parasitic disease
9.7531E+13,History of parietal cerebrovascular accident
1.31461E+14,History of paroxysmal atrial tachycardia
2.85731E+14,History of paroxysmal supraventricular tachycardia
9.8241E+13,History of partial adherence to treatment
1.23361E+14,History of pathological fracture
1.37771E+14,History of pathological hip fracture
1.37751E+14,History of pathological vertebral fracture
771412001,History of pelvic inflammatory disease
2.93581E+14,History of penis injury
3.50391E+14,History of perforated tympanic membrane
2.85741E+14,History of pericarditis
161584002,History of perinatal cerebral irritability
1.57589E+16,History of perineal laceration
