code,display
8573003,Acute hemorrhage
43865008,Acute hemorrhagic inflammation
59436009,Acute hydrops
125521000,Acute hypertrophy
55470003,Acute infarct
4532008,Acute inflammation
409776007,Acute inflammatory morphology
24072005,Acute leukemia
397345009,Acute leukemia of ambiguous lineage
719880007,Acute lymphoid follicular inflammation
125353008,Acute lysis
52220008,Acute megakaryoblastic leukemia
18498000,Acute membranous inflammation
703818007,Acute monoblastic and monocytic leukemia
22331004,Acute monocytic leukemia
25979007,Acute mucous inflammation
720442007,Acute multifocal inflammation
1162928000,Acute myeloid leukemia
450937003,Acute myeloid leukemia (megakaryoblastic) with t(1;22)(p13;q13); RBM15-MKL1
103688009,Acute myeloid leukemia with abnormal marrow eosinophils
783017000,Acute myeloid leukemia with BCR-ABL1
788740009,Acute myeloid leukemia with biallelic mutation of CEBPA (CCAAT enhancer binding protein alpha) gene
734524001,Acute myeloid leukemia with FMS-like tyrosine kinase-3 mutation
450929006,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1
103691009,Acute myeloid leukemia with maturation
397341000,Acute myeloid leukemia with multilineage dysplasia following a myelodysplastic syndrome or myelodysplastic syndrome/myeloproliferative disorder
397342007,Acute myeloid leukemia with multilineage dysplasia without antecedent myelodysplastic syndrome
703820005,Acute myeloid leukemia with mutated NPM1
783263001,Acute myeloid leukemia with mutated RUNX1
703819004,Acute myeloid leukemia with mutation of CEBPA (CCAAT enhancer binding protein alpha) gene
128827005,Acute myeloid leukemia with myelodysplasia-related changes
397340004,Acute myeloid leukemia with recurrent genetic abnormality
450928003,Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214
725391003,Acute myeloid leukemia with t(8;16)(p11;p13) translocation
1157158001,Acute myeloid leukemia with t(9;11)(p22;q23); MLLT3-MLL
103690005,Acute myeloid leukemia without maturation
128829008,"Acute myeloid leukemia, 11q23 abnormalities"
14317002,"Acute myeloid leukemia, M6 type"
103689001,"Acute myeloid leukemia, minimal differentiation"
128828000,"Acute myeloid leukemia, t(8;21) (q22;q22)"
30962008,Acute myelomonocytic leukemia
2052000,Acute necrosis
71877001,Acute necrotizing inflammation
4876008,Acute obstruction
80570006,Acute panmyelosis with myelofibrosis
123626001,Acute passive congestion
123747008,Acute proliferative inflammation
28950004,Acute promyelocytic leukemia
89282006,Acute pseudomembranous inflammation
123730007,Acute radiation injury
123732004,Acute radiation ulcer
396219005,Acute serofibrinous inflammation
58898007,Acute serous inflammation
40518009,Acute superficial ulcer
45959006,Acute suppurative inflammation
26317001,Acute ulcer
40977003,Acute ulcerative inflammation
76299002,Acute vesicular inflammation
56763007,Adamantinoma of long bones
785880007,Adduction contracture
767172008,Adduction deformity
8603005,Adductor hallucis muscle structure
85629004,Adductor longus muscle structure
303754007,Adductor of carpometacarpal joint of thumb
303770009,Adductor of metacarpophalangeal joint of finger
303766001,Adductor of metacarpophalangeal joint of thumb
303842003,Adductor of metatarsophalangeal joint
303555005,Adductor of shoulder joint
303743002,Adductor of wrist joint
60114005,Adductor pollicis muscle structure
410780003,Adductor-interosseous compartment structure of hand
86293007,Adenocarcinoid tumor
1187332001,Adenocarcinoma
43233001,Adenocarcinoma in adenomatous polyp
57513006,Adenocarcinoma in adenomatous polyposis coli
47299001,Adenocarcinoma in multiple adenomatous polyps
51642000,Adenocarcinoma in situ
189598002,Adenocarcinoma in situ in a polyp
60286009,Adenocarcinoma in situ in adenomatous polyp
51617009,Adenocarcinoma in situ in tubulovillous adenoma
4935000,Adenocarcinoma in situ in villous adenoma
5658009,Adenocarcinoma in tubulovillous adenoma
36087009,Adenocarcinoma in villous adenoma
128655006,Adenocarcinoma of anal glands
703570003,Adenocarcinoma of mammary gland type
703655009,Adenocarcinoma of rete ovarii
22694002,Adenocarcinoma with apocrine metaplasia
56484001,Adenocarcinoma with cartilaginous and osseous metaplasia
253026002,Adenocarcinoma with metaplasia
128662002,Adenocarcinoma with mixed subtypes
128704005,Adenocarcinoma with neuroendocrine differentiation
68358000,Adenocarcinoma with spindle cell metaplasia
15176003,Adenocarcinoma with squamous metaplasia
128682003,"Adenocarcinoma, endocervical type"
25190001,"Adenocarcinoma, intestinal type"
4590003,"Adenocarcinoma, metastatic"
88000003,Adenofibromyomatous hyperplasia
89115006,Adenofibrosis
62818001,Adenohypophysis structure
128637002,Adenoid basal carcinoma
11671000,Adenoid cystic carcinoma
399968001,Adenoid cystic eccrine carcinoma
85956000,Adenoid squamous cell carcinoma
55940004,Adenoidal structure
20776008,Adenolymphoma
1187375007,Adenoma
115215004,Adenoma AND/OR adenocarcinoma
703654008,Adenoma of rete ovarii
65787003,Adenoma of the nipple
60599006,Adenomatoid odontogenic tumor
2348006,Adenomatoid tumor
399890002,Adenomatous neoplasm of borderline malignancy
40318005,Adenomatous nodule
82375006,Adenomatous polyp
70921007,Adenomatous polyposis coli
128765009,Adenomyoepithelioma
703644009,Adenomyoepithelioma with carcinoma
40293003,Adenomyoma
699661003,Adenomyomatosis
708795001,Adenomyomatous polyp
31470003,Adenosarcoma
57597008,Adenosis
59367005,Adenosquamous carcinoma
42685002,Adhesion
86898008,Adhesion disc of parasite
31816008,Adhesion specialization between lysosomes
52676006,Adhesion specialization between microbodies
18642005,Adhesion specialization between mitochondria
60961007,Adhesion specialization in functionally specialized tissue
74777006,Adipocere
24826007,Adipocyte
419288001,Adipose derived adult stem cell
55603005,Adipose tissue
115216003,Adnexal AND/OR skin appendage neoplasm
20351009,Adnexal nevus
258339009,ADR
68594002,Adrenal cortex structure
18977007,"Adrenal cortical adenoma, clear cell"
63687009,"Adrenal cortical adenoma, compact cell"
19329008,"Adrenal cortical adenoma, glomerulosa cell"
39720002,"Adrenal cortical adenoma, mixed cell"
37302003,"Adrenal cortical adenoma, pigmented"
2227007,Adrenal cortical carcinoma
38254008,Adrenal medulla structure
35284004,Adrenal medullary cell
362894002,Adrenal part
54292009,Adrenal rest tumor
23451007,Adrenal structure
788621005,Adrenal tissue structure
1179040000,Adult cellular rhabdomyoma
77430005,Adult T-cell leukemia/lymphoma
1255722004,Adult type granulosa cell tumor of uncertain behavior
47879001,Adventitia of ureter
47631006,Adventitial degeneration
720328003,Adventitial dissecting hemorrhage
57216004,AER aggregate
22201000087104,Affected area
413248003,Afferent loop of jejunum
782173000,Agenesis
726593007,Agglutinated spermatozoa
725994001,Aggregated erythrocytes
725685009,Aggregated leukocytes
725194002,Aggregated spermatozoa
128897003,Aggressive digital papillary adenoma
47284001,Aggressive fibromatosis
128833001,Aggressive NK-cell leukemia
70511009,Aggressive osteoblastoma
733074001,Aggressive papillary tumor
397358005,Aggressive systemic mastocytosis
14609003,Agranular endoplasmic reticulum
113359008,Agranular endoplasmic reticulum membrane
57079008,"Agranular endoplasmic reticulum, cisternal lumen"
8839002,"Agranular endoplasmic reticulum, connection with other organelle"
726589001,Agranular neutrophil
726588009,Agranular platelet
250293008,Agranular white blood cell
273186000,Ah Shi
53099003,Air cyst
36207003,Air embolus
38785003,Air leakage
89187006,Airway structure
360954005,Alar cartilage structure
279556005,Alar fat
61913009,Alar structure
12219003,Aleukemic lymphoid leukemia
22695001,Aleukemic monocytic leukemia
35750002,Aleukemic myeloid leukemia
11514007,Algor mortis
1172729004,ALK negative anaplastic large cell lymphoma
450910000,ALK positive large B-cell lymphoma
75120009,Alkaline chemical burn
361295005,All abdominal viscera
1179004002,All anterior mandibular teeth
1179002003,All anterior maxillary teeth
80315009,All arterioles
361727008,All bone (tissue)
279729006,All bone marrow
328133002,All bone marrow bony trabeculae
327931003,All bone marrow fatty tissue
313228006,All bone marrow of a rib
731578000,All bone marrow of ankle
731584002,All bone marrow of ankle and foot
731308002,All bone marrow of bone organ
731600004,All bone marrow of calcaneum
731579008,All bone marrow of carpal bone
731597000,All bone marrow of cervical vertebra
731588004,All bone marrow of clavicle
731609003,All bone marrow of coccyx
731610008,All bone marrow of cranium
731605009,All bone marrow of elbow
731612000,All bone marrow of facial bone
731305004,All bone marrow of femur
731596009,All bone marrow of fibula
731602007,All bone marrow of foot
731632004,All bone marrow of forefoot
731613005,All bone marrow of frontal bone
731592006,All bone marrow of hand
731604008,All bone marrow of humerus
313229003,All bone marrow of ilium
731303006,All bone marrow of innominate bone
731606005,All bone marrow of jaw
731608006,All bone marrow of knee
731630007,All bone marrow of lower limb
731598005,All bone marrow of lumbar vertebra
731614004,All bone marrow of mandible
731607001,All bone marrow of maxilla
731593001,All bone marrow of metacarpal
731601000,All bone marrow of metatarsal bone
731615003,All bone marrow of nasal-orbit complex
731631006,All bone marrow of orbital complex
731611007,All bone marrow of patella
731586000,All bone marrow of pelvis
731585001,All bone marrow of pelvis and femur
731619009,All bone marrow of petrous bone
731603002,All bone marrow of phalanx of foot
731594007,All bone marrow of phalanx of hand
731582003,All bone marrow of radius
731581005,All bone marrow of radius and ulna
731590003,All bone marrow of sacrum
731589007,All bone marrow of scapula
731587009,All bone marrow of shoulder girdle
731616002,All bone marrow of sphenoid bone
731580006,All bone marrow of talus
731617006,All bone marrow of temporal bone
731599002,All bone marrow of thoracic vertebra
731314009,All bone marrow of tibia
731595008,All bone marrow of tibia and fibula
731583008,All bone marrow of ulna
731591004,All bone marrow of upper limb
731231000,All bone marrow of vertebra
317473000,All bone marrow of vertebral body
313231007,All bone marrow of vertebral spinous process
731618001,All bone marrow of zygomatic bone
19568000,All bronchi
62040009,All bronchioles
41244000,All cardiac valves
80726000,"All cervical vertebrae, except atlas and axis"
43487005,All chambers of the heart
39151000,All deciduous teeth
781640006,All entire toes
328234002,All erythropoietic tissue
2592007,All extremities
362779006,All fingers
20677005,All iliac crest bone marrow
32383001,All interspinalis cervicis muscles
328032005,All interstitial tissue of bone marrow
3222005,All large arteries
361351001,All lymph nodes
245547003,All mandibular teeth
245546007,All maxillary teeth
19121000,All medium arteries
328335004,All myelopoietic tissue
110657001,All nervous tissue
87584003,All parathyroid glands
9379006,All permanent teeth
1179001005,All posterior mandibular teeth
1179003008,All posterior maxillary teeth
328538003,All red bone marrow
24201007,All ribs
362876008,All skeletal and smooth muscles of the body
34159000,All small arteries
32980006,All sternal bone marrow
1162715001,All teeth
1179147004,All teeth of anterior dentition
362102006,"All teeth, gums and supporting structures"
731140009,All tibial tubercle bone marrow
328436002,All transplanted bone marrow
362902005,All walls of orbit
328639002,All yellow bone marrow
52043008,Alpha-Glycogen
125397007,Alteration of amorphous portion of nucleolus
125387003,Alteration of centromere
41669009,Alteration of chromosome structure
125396003,Alteration of filamentous portion of nucleolus
125425007,Alteration of mitochondrial cristae
125426008,Alteration of mitochondrial matrix
125427004,Alteration of mitochondrial membrane
36310008,Alveolar adenocarcinoma
8097004,Alveolar adenoma
33956004,Alveolar macrophage
129143008,Alveolar process
63449009,Alveolar rhabdomyosarcoma
5560003,Alveolar ridge mucous membrane structure
88195001,Alveolar soft part sarcoma
64363005,Alveolar wall structure
29209006,Alzheimer type II glial cell
9475001,Amacrine cell of retina
70594002,Amelanotic melanoma
1255118000,Ameloblastic carcinoma
84983008,Ameloblastic fibro-odontoma
6437002,Ameloblastic fibrodentinoma
11063000,Ameloblastic fibroma
27092008,Ameloblastic fibrosarcoma
20380000,Ameloblastic odontosarcoma
20462008,Ameloblastoma
88253001,"Ameloblastoma, malignant"
860708004,Amniotic fluid embolus
6151007,Amphophilic stain reaction
14274002,Ampulla coli
279767009,Ampulla of anterior semicircular canal
279765001,Ampulla of lateral semicircular canal
279766000,Ampulla of posterior semicircular canal
279759001,Ampulla of semicircular canal
58909005,Amputated structure
125204005,"Amputated structure, complete"
125205006,"Amputated structure, delayed"
125203004,"Amputated structure, immediate"
125206007,"Amputated structure, incomplete"
125212002,"Amputated structure, surgical, complete"
125214001,"Amputated structure, surgical, delayed"
125213007,"Amputated structure, surgical, immediate"
125211009,"Amputated structure, surgical, incomplete"
38033009,Amputation stump
771367001,Amputation stump of left lower limb
771364008,Amputation stump of left upper limb
771358001,Amputation stump of lower limb
771368006,Amputation stump of right lower limb
771365009,Amputation stump of right upper limb
771359009,Amputation stump of upper limb
4958002,Amygdaloid structure
68790008,Amyloid deposition
37279009,Amyloid tumor
22056003,Anagen hair
34381000,Anal canal structure
66532008,Anal crypt structure
1193599006,Anal intersphincteric space
15851001,Anal plate
81939000,Anal region structure
53505006,Anal structure
279490003,Anal stump
40687001,Anaphase constriction
11219001,Anaphase nucleus
1172702009,Anaplastic diffuse large B-cell lymphoma
53237008,"Anaplastic large cell lymphoma, T cell and Null cell type"
413527004,"Anaplastic large cell lymphoma, T/Null cell, primary systemic type"
1197356004,Anaplastic large cell medulloblastoma
734044003,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma
253072003,Anaplastic oligoastrocytoma
733843002,Anaplastic oligodendroglioma with isocitrate dehydrogenase mutant and 1p/19q-codeleted
733848006,Anaplastic pleomorphic xanthoastrocytoma
16740003,Anasarca
41796003,Anastomosis
80625007,"Anastomosis, antiperistaltic"
18568009,"Anastomosis, end to end"
40842002,"Anastomosis, end to side"
125217008,"Anastomosis, functional"
420002,"Anastomosis, heterocladic"
42819002,"Anastomosis, homocladic"
125215000,"Anastomosis, intact"
85200009,"Anastomosis, isoperistaltic"
125216004,"Anastomosis, leaking"
125218003,"Anastomosis, non-functional"
125219006,"Anastomosis, obstructed"
46753009,"Anastomosis, Roux-en-Y"
46573002,"Anastomosis, side to end"
52934001,"Anastomosis, side to side"
278965003,Anatomic ventriculoaortic junction
278958006,Anatomic ventriculopulmonary junction
91836006,Anatomical decussation
91833003,Anatomical junction
245410000,Anatomical narrowing of esophagus
442083009,Anatomical or acquired body structure
91832008,Anatomical organizational pattern
91837002,Anatomical orifice
711101009,Anatomical point
279228004,Anatomical reference line
243898001,Anatomical reference plane
91838007,Anatomical region of continuity
258331007,Anatomical site notations for tumor staging
2969000,Anatomical space structure
91723000,Anatomical structure
718478002,Anatomy reference area
409704009,Ancient schwannoma
870217004,Anderson and D'Alonso type I fracture
870219001,Anderson and D'Alonso type II fracture
870218009,Anderson and D'Alonso type III fracture
1156876001,Androblastoma of uncertain behavior
83802009,"Androblastoma, benign"
12323008,"Androblastoma, malignant"
34386005,Android pelvis
38640009,Anemic infarct
80056000,Aneuploidy
85659009,Aneurysm
76000001,Aneurysmal bone cyst
174637007,Angiectasia
450900009,Angiocentric glioma
41556003,Angiocentric immunoproliferative lesion
71072006,Angiodysplasia
846575004,Angioedema
1162933001,Angiofibroma
781094002,Angiofollicular lymph node hyperplasia
278000008,Angioglioma
52097008,Angioimmunoblastic lymphadenopathy
835009,Angioimmunoblastic T-cell lymphoma
26810009,Angiokeratoma
73219006,Angiolipoma
128744003,Angiomatoid fibrous histiocytoma
14350002,Angiomatosis
73918009,Angiomatous meningioma
128739005,Angiomyofibroblastoma
19929002,Angiomyolipoma
110457005,Angiomyoliposarcoma
86959002,Angiomyoma
447207006,Angiomyomatous hamartoma
447205003,Angiomyomyelolipoma
28953002,Angiomyosarcoma
57723004,Angiomyxoma
863926008,Angiosarcoma
263357006,Angle of cervix
28964004,Angle of jaw
360888000,Angle of parietal bone
279418006,Angle of trigone
307186006,Angulated fracture
609378002,Angulation deformity
47249000,Anisochromia
57241006,Anisocytosis
2881000,Anisokaryosis
305004005,Ankle joint cavity
70258002,Ankle joint structure
280449000,Ankle joint synovium
344001,Ankle region structure
36504009,Ankylosis
312843007,Annular vertebral epiphysial ring
74714009,Annulate lamella
3488009,"Annulate lamella, cisternal lumen"
33438005,"Annulate lamella, diaphragm of fenestration"
28936009,"Annulate lamella, fenestration"
88988009,"Annulate lamella, membrane"
27941003,Annulus of Zinn
25774008,Anomalous arterial connection
80765002,Anomalous lymphatic drainage
30691008,Anomalous origin of artery
18465005,Anomalous origin of vein
128588008,Anomalous pulmonary artery
128585006,Anomalous pulmonary vein
399881009,Anomalous vascular connection
52195003,Anomalous vascular distribution
42072004,Anomalous venous connection
125238002,"Anomalous venous connection, complete"
125237007,"Anomalous venous connection, partial"
26344006,Anomalous venous drainage
281088000,Anorectal structure
70527002,Anovulatory cycle endometrium
25375006,Ansa cervicalis structure
47022007,Ansa lenticularis nucleus
14031007,Ansoparamedian fissure
90837009,Antecubital region structure
37842001,Antemortem blood clot
189411005,Antemortem thrombus
74113007,Antemortem wound
87484000,Antennulae microvillares
243960002,Anterior abdominal surface region
244286008,Anterior abdominal wall artery
264438009,Anterior abdominal wall peritoneum
59380008,Anterior abdominal wall structure
182302007,Anterior aspect of ankle
182295001,Anterior aspect of knee
280264002,Anterior auricular nerve
52239003,Anterior axillary fold structure
698966004,Anterior axillary line of abdomen
91199000,Anterior axillary line structure
279514006,Anterior border of thyroid lamina
280076009,Anterior border of thyroid lobe
314165008,Anterior cerebellar lobe fissure
28688000,Anterior cerebellar lobe structure
772215000,Anterior cerebral artery A1 segment
772216004,Anterior cerebral artery A2 segment
772217008,Anterior cerebral artery A3 segment
279313001,Anterior cerebral commissure
305110008,Anterior chamber and/or lens structures
31636006,Anterior chamber of eye structure
63698005,Anterior chest wall structure
244488006,Anterior choroid
75567003,Anterior closed dislocation
263371003,Anterior column of acetabulum
719542000,Anterior column of left acetabulum
719541007,Anterior column of right acetabulum
279559003,Anterior cricothyroid ligament
280257004,Anterior deep temporal nerve
125171008,Anterior dislocation
76093008,Anterior displacement
244291009,Anterior division of internal iliac artery
278802004,Anterior division of lower trunk of brachial plexus
280580008,Anterior division of medial palpebral ligament
278800007,Anterior division of middle trunk of brachial plexus
278798000,Anterior division of upper trunk of brachial plexus
361466004,Anterior endocardial cushion
32259006,Anterior eyeball segment structure
182216004,Anterior facet of subtalar joint
1186600003,Anterior fascicle of palatopharyngeus
717025007,Anterior fibromuscular stroma of prostate
279891008,Anterior fornicial surface of vaginal cervix
244426007,Anterior fossa meninges
182450005,Anterior horn of lateral meniscus
264439001,Anterior horn of longitudinal segment of meniscus
182447007,Anterior horn of medial meniscus
83433000,Anterior insula
277963007,Anterior interatrial preferential pathway
30894002,Anterior intermuscular crural septum
762874003,Anterior interosseous nerve in left forearm
762875002,Anterior interosseous nerve in right forearm
35809003,Anterior interosseous nerve structure
280883003,Anterior layer of stroma of iris
279938001,Anterior left Hjortso liver segment
244501000,Anterior lens capsule
55143001,Anterior limiting lamina of cornea
280881001,Anterior limiting layer of stroma of iris
65750006,Anterior lingual gland structure
263367001,Anterior lip of acetabulum
41933003,Anterior longitudinal ligament structure
370091002,Anterior lower third of esophagus
245277008,Anterior mediastinal lymph node group
360480002,Anterior medullary nucleus
361555009,Anterior medullary spinothalamic tract
370086003,Anterior middle third of esophagus
4312008,Anterior midline of abdomen
46592000,Anterior midline of trunk
244351009,Anterior mitral chordae
716132006,Anterior nasal spine
1040005,Anterior open dislocation
279196000,Anterior orbital gyrus
244694007,Anterior part of iliac crest
125255003,Anterior protrusion
280520006,Anterior pulmonary plexus
256662005,Anterior rectus sheath
279935003,Anterior right Hjortso liver segment
79430002,Anterior rugal column structure
280600001,Anterior scleral aperture
279574001,Anterior scrotal wall
280709009,Anterior segment of maxilla
53608003,Anterior spinal nerve root structure
279544009,Anterior surface of epiglottic cartilage
279578003,Anterior surface of scrotum
279671004,Anterior surface of seminal vesicle
3680001000004100,Anterior surgical margin
264442007,Anterior third of longitudinal segment of meniscus
263364008,Anterior third of shaft of rib
4812002,Anterior tibial compartment structure
279752005,Anterior triangle cervical lymph node group
182329002,Anterior triangle of neck
280246009,Anterior trunk mandibular nerve
281224005,Anterior tubercle of atlas
264444008,Anterior tympanic membrane
370081008,Anterior upper third of esophagus
310575006,Anterior uveal tract structure
79872005,Anterior vagal trunk structure
127875002,Anterior wall of antrum of stomach
127871006,Anterior wall of body of stomach
279884005,Anterior wall of cervical canal
110607009,Anterior wall of duodenal bulb
127869006,Anterior wall of fundus of stomach
127893001,Anterior wall of lower third of vagina
123870008,Anterior wall of maxillary antrum
127888004,Anterior wall of middle third of vagina
413272008,Anterior wall of pre-pylorus
127883008,Anterior wall of upper third of vagina
245486001,Anterior wall of uterus
397418009,Anterior-middle cerebral artery bifurcation
397419001,Anterior-posterior cerebral artery bifurcation
279536009,Anterolateral surface of arytenoid cartilage
61051007,Anteroposterior abnormal curvature
279237004,Anteroposterior plane
251103002,Anteroseptal accessory pathway
244374008,Anterosuperior atrioventricular leaflet
244362009,Anterosuperior tricuspid chordae
1736008,Anteversion
70180009,Anthropoid pelvis
57857002,Antigen-antibody complex
55881008,Antihelix structure
24264001,Antitragus structure
54656004,Anuclear cell
85313000,Anuclear squame
724194007,Anulocyte
110804000,"Anus and rectum, CS"
123956007,Anus part
110612005,"Anus, rectum and sigmoid colon, CS"
110754002,"Aorta and aorta, CS"
110755001,"Aorta and coronary artery, CS"
110759007,"Aorta and duodenum, CS"
110757009,"Aorta and femoral artery, CS"
110758004,"Aorta and iliac artery, CS"
110760002,"Aorta and left ventricle, CS"
110756000,"Aorta and pulmonary artery, CS"
119203005,Aorta part
110551008,"Aortic and mitral valves, CS"
57034009,Aortic arch structure
75061007,Aortic body
53320004,Aortic body tumor
278962000,Aortic curtain
264445009,Aortic graft
86405007,Aortic internal elastic membrane
245412008,Aortic narrowing of esophagus
361527005,Aortic sac
15825003,Aortic structure
24996002,Aortic tunica adventitia
84206009,Aortic tunica intima structure
48467007,Aortic tunica media
521000202109,Aortic valve ostium structure
34202007,Aortic valve structure
314263008,Aorticopulmonary body
76625009,Apatite calculus
280060000,Aperture of diaphragm
371940007,Apex of cardiac ventricle
279848003,Apex of cochlear duct
263949001,Apex of fifth toe
263948009,Apex of fourth toe
263945007,Apex of great toe
245941006,Apex of iliofemoral ligament
263946008,Apex of second toe
279777006,Apex of the cochlear canal
280544008,Apex of the orbit
263947004,Apex of third toe
272622008,Apex of toe
110426005,Aphtha
716925003,Apical anterior fibromuscular stroma of prostate
371944003,Apical anterior segment of cardiac ventricle
371942004,Apical inferior segment of cardiac ventricle
371941006,Apical lateral segment of cardiac ventricle
717007000,Apical peripheral zone of prostate
14906008,Apical region of polarized cell
245522000,Apical segment of left upper lobe
245515008,Apical segment of upper lobe of lung
371943009,Apical septal segment of cardiac ventricle
