code,display
870183002,Gastroesophageal Reflux Disease-Health Related Quality of Life questionnaire (assessment scale)
870181000,Brief Esophageal Dysphagia Questionnaire (assessment scale)
870179002,modified Medical Research Council Dyspnea Scale (assessment scale)
868183002,Functional Assessment of Cancer Therapy - Brain (assessment scale)
866023006,Opioid Risk Tool (assessment scale)
865999006,Clinical Global Impression (assessment scale)
865998003,Columbia Suicide Severity Rating Scale (assessment scale)
865991009,CogState Brief Battery (assessment scale)
865968005,Mini International Neuropsychiatric Interview for Children and Adolescents (assessment scale)
865965008,Psychiatric Research Interview for Substance and Mental Disorders (assessment scale)
865963001,modified Severity Weighted Assessment Tool (assessment scale)
865935003,Patient Health Questionnaire-4 (assessment scale)
865932000,Mood Disorder Questionnaire (assessment scale)
865931007,Scale for Assessment and Rating of Ataxia (assessment scale)
865927001,Emotional Stress Reaction Questionnaire (assessment scale)
865926005,Headache Impact Test-6 (assessment scale)
865924008,Cutaneous Dermatomyositis Disease Area and Severity Index (assessment scale)
865921000,Autism Spectrum Screening Questionnaire (assessment scale)
865919005,Sleep Inertia Questionnaire (assessment scale)
865915004,Bakas Caregiving Outcomes Scales (assessment scale)
865914000,Preparedness for Caregiving Scale (assessment scale)
840555004,Birmingham Vasculitis Activity Score (assessment scale)
840418002,Yale-Brown Obsessive Compulsive Scale (assessment scale)
840366005,Pelvic Organ Prolapse/Urinary Incontinence Sexual Questionnaire 12 (assessment scale)
840352000,Modified Rankin Scale (assessment scale)
838443007,Tegner Activity Scale (assessment scale)
838442002,Altman Self-Rating Mania Scale (assessment scale)
836483005,Patient Experience with Treatment and Self-management questionnaire (assessment scale)
819958009,Healthy Eating Index 2015 (assessment scale)
789278003,Clavien-Dindo complication scale (assessment scale)
789163003,Borg Rating of Perceived Exertion (assessment scale)
789162008,Borg category ratio 10 scale (assessment scale)
787454004,Post Anesthetic Recovery score (assessment scale)
782845000,Knee Injury and Osteoarthritis Outcome Score (assessment scale)
781128005,Braden Scale (assessment scale)
774093002,Global Deterioration Scale (assessment scale)
772814007,Non-Alcoholic Fatty Liver Disease fibrosis score system (assessment scale)
771274008,Ferriman-Gallwey scale (assessment scale)
771162001,Modified Balance Error Scoring System (assessment scale)
770753000,General Practitioner Assessment of Cognition (assessment scale)
770656003,Standardized Assessment of Concussion (assessment scale)
770633007,EuroQol Five Dimension (Youth) instrument (assessment scale)
770551000,Goal Attainment Scaling-Light (assessment scale)
770540000,Trauma Screening Questionnaire (assessment scale)
769390009,World Health Organization Adult Attention-Deficit Hyperactivity Disorder Self-Report Scale (assessment scale)
767131006,Dysphagia Outcome and Severity Scale (assessment scale)
766039003,Cognitive Performance Test (assessment scale)
765771006,Modified Ashworth Scale (assessment scale)
764529000,Salford Rheumatoid Arthritis Foot Evaluation Instrument (assessment scale)
763306003,Abbey Pain Scale (assessment scale)
763300009,Manchester-Oxford Foot Questionnaire (foot and ankle) (assessment scale)
763298009,Manchester-Oxford Foot Questionnaire (foot) (assessment scale)
763293000,"Size (area, depth), Sepsis, Arteriopathy, Denervation system (assessment scale)"
763245006,QRISK2 cardiovascular disease 10 year risk calculator (assessment scale)
763241002,Manchester Scale for grading hallux valgus (assessment scale)
763240001,Anticholinergic Cognitive Burden Scale (assessment scale)
763238006,"Perfusion, Extent, Depth, Infection and Sensation scoring system (assessment scale)"
763236005,Mantle Cell Lymphoma International Prognostic Index (assessment scale)
763235009,"Depth, Extent, Phase and Associated etiology Score (assessment scale)"
763234008,Patient Global Impression of Improvement (assessment scale)
763121003,Leeds Foot Impact Scale (assessment scale)
763114003,Foot Function Index (assessment scale)
763113009,Footwear Suitability Scale (assessment scale)
763080002,Bristol Foot Score (assessment scale)
763003003,University of Texas Wound Classification System (assessment scale)
762713009,Charlson Comorbidity Index (assessment scale)
762241007,Dundee Coronary Risk Disk (assessment scale)
761865002,Palliative care Outcome Scale symptom list for end-stage renal disease (assessment scale)
739664009,Diabetes Treatment Satisfaction Questionnaire change version (assessment scale)
739663003,Diabetes Treatment Satisfaction Questionnaire status version (assessment scale)
736953005,Hip fracture probability assessment tool (assessment scale)
736952000,Osteoporotic fracture probability assessment tool (assessment scale)
736709006,Postural Assessment Scale for Stroke Patients (assessment scale)
736707008,Chelsea Critical Care Physical Assessment tool (assessment scale)
736639007,International Consultation on Incontinence Questionnaire-Urinary Incontinence-Short Form (assessment scale)
736043007,"Car, Relax, Alone, Forget, Friends, Trouble Screening Test version 2.0 (assessment scale)"
736042002,"Car, Relax, Alone, Forget, Friends, Trouble Screening Test (assessment scale)"
735258002,"Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category score (assessment scale)"
725887003,Movement Assessment Battery for Children Checklist Second Edition (assessment scale)
725886007,Movement Assessment Battery for Children Second Edition (assessment scale)
725881002,Preferences for Activities of Children (assessment scale)
725878007,Participation and Environment Measure for Children and Youth (assessment scale)
725843007,Penn Parkinson's Daily Activities Questionnaire-15 (assessment scale)
725834003,Detailed Assessment of Speed of Handwriting (assessment scale)
725832004,Child and Adolescent Scale of Participation (assessment scale)
725829002,Evaluation of Social Interaction (assessment scale)
725825008,Rookwood Driving Battery (assessment scale)
725820003,Children's Assessment of Participation and Enjoyment (assessment scale)
725818001,Residential Environment Impact Scale Version 4.0 (assessment scale)
725816002,Assessment of Occupational Functioning Modified Interest Checklist (assessment scale)
725814004,Occupational Therapy Driver Off Road Assessment Battery (assessment scale)
725813005,Activity Card Sort (assessment scale)
725809003,Miller Function and Participation Scales (assessment scale)
725806005,Sensory Profile 2 (assessment scale)
725805009,School Version of the Assessment of Motor and Process Skills (assessment scale)
723642003,Historical Clinical Risk management-20 violence risk assessment scheme version 3 (assessment scale)
723616003,Ages and Stages Questionnaires Social-Emotional second edition (assessment scale)
722818007,Boston bowel preparation scale (assessment scale)
722225007,Schonell graded reading test (assessment scale)
722217005,Schonell graded spelling test (assessment scale)
720563007,SCORE Index of Family Function and Change 15 Dimension 3 Disrupted Communication (assessment scale)
720562002,SCORE Index of Family Function and Change 15 Dimension 2 Overwhelmed by Difficulties (assessment scale)
720558008,SCORE Index of Family Function and Change 15 Dimension 1 Strengths and Adaptability (assessment scale)
720554005,Receptive Expressive Emergent Language Test Third Edition (assessment scale)
720547004,Reading Comprehension Battery for Aphasia Second Edition (assessment scale)
720531001,SCAN-3C Test for Auditory Processing Disorders in Children (assessment scale)
720403007,SCAN-C Test for Auditory Processing Disorders in Children (assessment scale)
720198001,SCORE Index of Family Function and Change 15 (assessment scale)
719994007,Receptive Expressive Emergent Language Scale second edition (assessment scale)
719977005,Communication Activities of Daily Living (assessment scale)
719953004,Rancho Los Amigos Levels of Cognitive Functioning Scale (assessment scale)
719940002,New Salford Sentence Reading Test (assessment scale)
719939004,Test for Auditory Comprehension of Language Fourth Edition (assessment scale)
719938007,Test for Auditory Comprehension of Language Third Edition (assessment scale)
719935005,Test of Auditory Processing Skills Third Edition (assessment scale)
719878001,Social Satisfaction Questionnaire (assessment scale)
719874004,Parenting Daily Hassles Scale (assessment scale)
719872000,Fibrosis-4 index (assessment scale)
719783004,Goldman-Fristoe Test for Articulation Third Edition (assessment scale)
719782009,Goldman-Fristoe Test for Articulation Second Edition (assessment scale)
719335004,Children's Test of Nonword Repetition (assessment scale)
719332001,Test of Word Finding Third Edition (assessment scale)
719322008,Test of Language Development Fourth Edition (assessment scale)
719318003,Phonological Awareness Test Second Edition (assessment scale)
719312002,Illinois Test of Psycholinguistic Abilities Third Edition (assessment scale)
719269000,Rivermead Activities of Daily Living Scale (assessment scale)
719146007,Bedside Evaluation Screening Test Second Edition (assessment scale)
719131000,Neurological Disorders Depression Inventory in Epilepsy (assessment scale)
719128001,Patient-Oriented Eczema Measure (assessment scale)
719127006,Patient-Specific Functional Scale (assessment scale)
719122000,Screening Test for Developmental Apraxia of Speech Second Edition (assessment scale)
719118005,California Verbal Learning Test Children's Version (assessment scale)
719112006,Denver Developmental Screening Test Second Edition (assessment scale)
719110003,Bracken Basic Concept Scale Third Edition: Receptive (assessment scale)
719091001,World Health Organization Disability Assessment Schedule 2.0 (assessment scale)
719082000,Clinical Evaluation of Language Fundamentals Fifth Edition (assessment scale)
719075004,Wepman Auditory Discrimination Test Second Edition (assessment scale)
718993009,British Ability Scales Third Edition (assessment scale)
718989003,Token Test for Children Second Edition (assessment scale)
718987001,Preschool Language Scale Fifth Edition (assessment scale)
718976009,Integrated Palliative care Outcome Scale 5 Patient Version (1 week recall period) (assessment scale)
718975008,Integrated Palliative care Outcome Scale Patient Version (1 week recall period) (assessment scale)
718974007,Integrated Palliative care Outcome Scale 5 Patient Version (3 day recall period) (assessment scale)
718973001,Integrated Palliative care Outcome Scale Patient Version (3 day recall period) (assessment scale)
718971004,Integrated Palliative care Outcome Scale Staff Version (3 day recall period) (assessment scale)
718969004,Integrated Palliative care Outcome Scale 5 Staff Version (3 day recall period) (assessment scale)
718967002,Integrated Palliative care Outcome Scale - Staff Version (1 week recall period) (assessment scale)
718957007,Integrated Palliative care Outcome Scale 5 Staff Version (1 week recall period) (assessment scale)
718913008,Comprehensive Assessment of At-Risk Mental States (assessment scale)
718876008,Modified Wisconsin Card Sorting Test (assessment scale)
718871003,Occupational Performance History Interview II Version 2.1 occupational competence scale (assessment scale)
718870002,Occupational Performance History Interview II Version 2.1 occupational settings environment scale (assessment scale)
718867001,Occupational Performance History Interview II Version 2.1 occupational identity scale (assessment scale)
718863002,Lower Extremity Functional Scale (assessment scale)
718760008,Child Session Rating Scale (assessment scale)
718747002,Revised Children's Anxiety and Depression Scale generalized anxiety subscale (assessment scale)
718746006,Revised Children's Anxiety and Depression Scale separation anxiety subscale (assessment scale)
718745005,Revised Children's Anxiety and Depression Scale total anxiety and depression subscale (assessment scale)
718744009,Revised Children's Anxiety and Depression Scale obsession compulsion subscale (assessment scale)
718743003,Revised Children's Anxiety and Depression Scale total anxiety subscale (assessment scale)
718742008,Revised Children's Anxiety and Depression Scale social phobia subscale (assessment scale)
718741001,Revised Children's Anxiety and Depression Scale panic subscale (assessment scale)
718739002,Revised Children's Anxiety and Depression Scale depression subscale (assessment scale)
718738005,Revised Children's Anxiety and Depression Scale (assessment scale)
718735008,Revised Children's Anxiety and Depression Scale Parent Version total anxiety and depression subscale (assessment scale)
718734007,Revised Children's Anxiety and Depression Scale Parent Version depression subscale (assessment scale)
718733001,Revised Children's Anxiety and Depression Scale Parent Version generalized anxiety subscale (assessment scale)
718732006,Revised Children's Anxiety and Depression Scale Parent Version separation anxiety subscale (assessment scale)
718731004,Revised Children's Anxiety and Depression Scale Parent Version obsession compulsion subscale (assessment scale)
718730003,Revised Children's Anxiety and Depression Scale Parent Version panic subscale (assessment scale)
718729008,Revised Children's Anxiety and Depression Scale Parent Version social phobia subscale (assessment scale)
718728000,Revised Children's Anxiety and Depression Scale Parent Version (assessment scale)
718710002,Process of Recovery Questionnaire (assessment scale)
718699005,Lysholm Knee Scoring Scale (assessment scale)
718650006,DIALOG patient rated outcome measure (assessment scale)
718646004,Amyotrophic Lateral Sclerosis Functional Rating Scale Revised (assessment scale)
718644001,Screening Tool of Older Person's Prescriptions (assessment scale)
718642002,Mothers' Object Relations Scale - Short Form - Invasiveness Subscale (assessment scale)
718641009,Mothers' Object Relations Scale - Short Form - Warmth Subscale (assessment scale)
718639008,Mothers' Object Relations Scale - Short Form (assessment scale)
718619009,Clinical Institute Withdrawal Assessment for Benzodiazepines scale (assessment scale)
718581005,Wong-Baker FACES pain assessment scale (assessment scale)
718580006,Dyadic Assessment of Naturalistic Caregiver child Experiences (assessment scale)
718563007,Revised Children's Anxiety and Depression Scale Parent Version total anxiety subscale (assessment scale)
718561009,Screening Tool to Alert doctors to Right Treatment (assessment scale)
718517001,Preschool Language Scale Fourth Edition (assessment scale)
718493003,Me and My School Questionnaire (assessment scale)
718463009,Young Child Outcome Rating Scale (assessment scale)
718440004,Clinical Outcomes in Routine Evaluation Learning Disabilities (assessment scale)
718438009,Session Rating Scale (assessment scale)
718436008,Young Person's Clinical Outcomes in Routine Evaluation (assessment scale)
718435007,Child Group Session Rating Scale (assessment scale)
718433000,Group Session Rating Scale (assessment scale)
718428004,Me and My School Questionnaire behavioral difficulties subscale (assessment scale)
718427009,Warwick Edinburgh Mental Well Being Scale (assessment scale)
718405000,House-Brackmann facial nerve grading scale (assessment scale)
718385002,12 item General Health Questionnaire (assessment scale)
718363008,28 item General Health Questionnaire (assessment scale)
718339000,Moss Attention Rating Scale (assessment scale)
718207005,Bracken Basic Concept Scale Expressive (assessment scale)
718170004,30 item General Health Questionnaire (assessment scale)
718162009,Strengths and Difficulties Questionnaire self-rated for 11-17 year olds (assessment scale)
718161002,Modified Strengths and Difficulties Questionnaire 8 (assessment scale)
718160001,Modified Strengths and Difficulties Questionnaire 8 Impact subscale (assessment scale)
718156004,Strengths and Difficulties Questionnaire for parents or educators of 2-4 year olds (assessment scale)
718155000,Strengths and Difficulties Questionnaire for parents or teachers of 4-17 year olds (assessment scale)
718151009,Revised Child Impact of Events Scale 8 (assessment scale)
718150005,Vineland Adaptive Behavior Scales Second Edition (assessment scale)
718148002,Raven's Advanced Progressive Matrices (assessment scale)
718129001,Northwestern Syntax Screening Test (assessment scale)
718091009,Auditory Skills Assessment (assessment scale)
718088009,Rivermead Behavioral Memory Test Third Edition (assessment scale)
718086008,Intelligibility in Context Scale (assessment scale)
718081003,Consensus Auditory-Perceptual Evaluation of Voice (assessment scale)
718049007,Test for Reception of Grammar Version 2 (assessment scale)
718046000,Renfrew Action Picture Test Revised (assessment scale)
718044002,Listening Skills Checklist (assessment scale)
718042003,Western Aphasia Battery Revised (assessment scale)
718037006,Snijders-Oomen Nonverbal Intelligence Scale Revised 6-40 (assessment scale)
718035003,Stanford Binet intelligence scales fifth edition (assessment scale)
718032000,Outcome Rating Scale (assessment scale)
717686005,Boone Voice Program for Children (assessment scale)
717685009,Macmillan Readers Level Test (assessment scale)
717684008,Yale Swallow Protocol (assessment scale)
717683002,Functional Communication Profile Revised (assessment scale)
717682007,Merrill-Palmer-Revised Scales of Development (assessment scale)
717679002,Revised Kendrick Battery for detection of dementia in the elderly (assessment scale)
717676009,Apraxia Battery for Adults Second Edition (assessment scale)
717673001,Stuttering Prediction Instrument for Young Children (assessment scale)
717354009,Snijders-Oomen Nonverbal Intelligence Scale Revised 2.5-7 (assessment scale)
717353003,Boehm-3 Preschool (assessment scale)
717352008,Gesell Developmental Observation Revised (assessment scale)
717351001,Pain Catastrophizing Scale (assessment scale)
717350000,Centor criteria (assessment scale)
717321007,Buffalo III Voice Profile (assessment scale)
717320008,Vocal Profile Analysis Scheme (assessment scale)
717130009,Breast Cancer Risk Assessment Tool (assessment scale)
717129004,Claus Model Lifetime Breast Cancer Risk Assessment (assessment scale)
717040009,Gray Silent Reading Test (assessment scale)
717009002,Communication Activities of Daily Living Second Edition (assessment scale)
716873009,Assessment of Intelligibility of Dysarthric Speech (assessment scale)
716838007,Graded Word Spelling Test (assessment scale)
716758003,SCAN-A test for auditory processing disorders in adolescents and adults (assessment scale)
716601009,20-item General Health Questionnaire (assessment scale)
716597009,New Reynell Developmental Language Scales (assessment scale)
716595001,Voice Impact Profile (assessment scale)
716567001,International Prognostic Index (assessment scale)
716371002,Hoehn and Yahr Scale (assessment scale)
716368005,Holborn Reading Scale (assessment scale)
716303003,Cormack and Lehane system (assessment scale)
716202005,Apnea Hypopnea Index (assessment scale)
715912002,Bay Area Functional Performance Evaluation (assessment scale)
715816003,Adverse Childhood Experience questionnaire (assessment scale)
714288009,Short Warwick-Edinburgh Mental Well-being Scale (assessment scale)
714287004,Pain Self-efficacy Questionnaire (assessment scale)
714286008,Brief Parental Self-efficacy Scale (assessment scale)
714284006,Everyday Cognition questionnaire (assessment scale)
714283000,Short Physical Performance Battery (assessment scale)
714281003,DemTect scale (assessment scale)
713863004,Patient Activation Measure (assessment scale)
713678009,"Congestive heart failure, hypertension, age 75 years or older, diabetes, previous stroke or transient ischemic attack, vascular disease, age 65-74 years, and sex category risk score (assessment scale)"
713663002,Carer Support Needs Assessment Tool (assessment scale)
713634000,Frailty Index (assessment scale)
713630009,Groningen Frailty Indicator (assessment scale)
713606007,Kessler Psychological Distress Scale K6 (assessment scale)
713605006,Kessler Psychological Distress Scale K10 (assessment scale)
713262003,Mini-Cog brief cognitive screening test (assessment scale)
713198003,Oxford Cognitive Screen (assessment scale)
713062008,"Sure of myself, Understand information, Risk-benefit ratio, Encouragement test (assessment scale)"
713048001,Measure Yourself Medical Outcome Profile (assessment scale)
713010006,Emergency Severity Index (assessment scale)
713009001,Manchester Triage System (assessment scale)
712825001,HOSPITAL readmission risk score (assessment scale)
712724008,Vanderbilt Assessment Scale (assessment scale)
711452002,Assessment of comprehension of expression 6-11 (assessment scale)
711434002,Common Terminology Criteria for Adverse Events (assessment scale)
711294002,Play Observation Kit (assessment scale)
708895006,Deauville five point scale (assessment scale)
708736003,Follicular Lymphoma International Prognostic Index (assessment scale)
708735004,Epworth Sleepiness Scale (assessment scale)
707621005,Gross motor function classification system for cerebral palsy (assessment scale)
705032008,Occupational circumstances assessment interview and rating scale version 4.0 (assessment scale)
705031001,Lymphedema quality of life tool (leg) (assessment scale)
705030000,Lymphedema quality of life tool (arm) (assessment scale)
705005003,Hypomania checklist 32 item revised (assessment scale)
705004004,Leeds revised acne grading system (assessment scale)
705003005,Stroke impact scale version 3.0 (assessment scale)
704501007,Generalized Anxiety Disorder 7 item scale (assessment scale)
704500008,Framingham type B behavior pattern measure (assessment scale)
704232007,"Developmental, dimensional and diagnostic interview (assessment scale)"
704231000,Strong narrative assessment procedure (assessment scale)
704230004,Wiig criterion referenced inventory of language (assessment scale)
704229009,Peter and the cat narrative assessment (assessment scale)
704154001,"Hypertension, abnormal renal/liver function, stroke, bleeding history or predisposition, labile international normalized ratio, elderly over 65, and drugs/alcohol concomitantly score (assessment scale)"
703965000,Children's Communication Checklist Second Edition (assessment scale)
703964001,Phonological awareness profile (assessment scale)
703500002,Reaction Level Scale (assessment scale)
700493008,DoloTest (assessment scale)
699200007,Pittsburgh sleep quality index (assessment scale)
609368000,Frankl behavioral rating scale (assessment scale)
473352004,Eating disorder examination questionnaire restraint subscale (assessment scale)
473351006,Eating disorder examination questionnaire weight concern subscale (assessment scale)
473350007,Eating disorder examination questionnaire shape concern subscale (assessment scale)
473349007,Eating disorder examination questionnaire eating concern subscale (assessment scale)
473343008,Chronic respiratory disease questionnaire mastery subscale (assessment scale)
473341005,Chronic respiratory disease questionnaire fatigue subscale (assessment scale)
473340006,Chronic respiratory disease questionnaire emotional function subscale (assessment scale)
473339009,Chronic respiratory disease questionnaire dyspnea subscale (assessment scale)
473326005,Ages and Stages Questionnaires Third Edition problem solving subscale (assessment scale)
473325009,Ages and Stages Questionnaires Third Edition personal-social subscale (assessment scale)
473324008,Ages and Stages Questionnaires Third Edition gross motor subscale (assessment scale)
473323002,Ages and Stages Questionnaires Third Edition fine motor subscale (assessment scale)
473322007,Ages and Stages Questionnaires Third Edition communication subscale (assessment scale)
473315004,Addenbrooke's cognitive examination revised fluency subscale (assessment scale)
473314000,Addenbrooke's cognitive examination revised visuospatial subscale (assessment scale)
473313006,Addenbrooke's cognitive examination revised memory subscale (assessment scale)
473312001,Addenbrooke's cognitive examination revised attention and orientation subscale (assessment scale)
473311008,Addenbrooke's cognitive examination revised language subscale (assessment scale)
473298000,Psychotic symptom rating scales delusions subscale (assessment scale)
473297005,Psychotic symptom rating scales auditory hallucination subscale (assessment scale)
451021004,Edmonton Symptom Assessment System (assessment scale)
