code,display
303121002,Person in the educational environment (person)
303120001,Person in the recreational environment (person)
303119007,Person in the community environment (person)
303118004,Person in the healthcare environment (person)
303073003,Person in the religious environment (person)
303072008,Person in the home environment (person)
303071001,Person in the family (person)
303069001,Person in the transport environment (person)
276119007,Nonconformist (person)
276037005,Volunteer helper (person)
276036001,Voluntary visitor (person)
276035002,Voluntary helper (person)
271448006,"Anglican, follower of religion (person)"
268557009,Sportsman (person)
266943008,Single parent (person)
262043009,Partner in relationship (person)
257526008,Water skier (person)
257525007,Watercraft dweller (person)
257524006,User of animal-drawn vehicle (person)
257523000,Swimmer (person)
257522005,Recreational watercraft user (person)
257521003,Railway employee on train (person)
257519008,Person trespassing on railway line (person)
257518000,Pedestrian (person)
257517005,Occupant of nonmotor vehicle (person)
257516001,Member of public on ground (person)
257514003,Member of public involved incidentally (person)
257513009,Member of public (person)
257512004,Passenger on train (person)
257511006,Passenger on station (person)
257510007,Passenger on commercial watercraft (person)
257509002,Occupant of animal-drawn vehicle (person)
257508005,Back seat passenger (person)
257506009,Front seat passenger (person)
257505008,Person traveling on outside of train (person)
257504007,Person riding on outside of vehicle (person)
257503001,Pillion passenger (person)
257502006,Occupant of tram (person)
257501004,Occupant of motor vehicle (person)
257500003,Passenger (person)
257499007,Rider of pedal cycle (person)
257498004,Rider of motorcycle (person)
257497009,Rider of animal (person)
255409004,Pregnant woman (person)
248544006,"Rastafarian, follower of religion (person)"
224627004,General category of person (person)
224619008,Migrant (person)
224528001,Employee (person)
224527006,Person in the work environment (person)
224526002,Woman (person)
224080001,"Committed Christian, follower of religion (person)"
161158003,Immigrant (person)
160772005,Voluntary worker (person)
160567004,Agnostic (person)
160566008,"Christadelphian, follower of religion (person)"
160563000,"Evangelist, follower of religion (person)"
160562005,"Pentecostalist, follower of religion (person)"
160560002,"Presbyterian, follower of religion (person)"
160558004,"Methodist, follower of religion (person)"
160557009,"Baptist, follower of religion (person)"
160549006,"Christian, follower of religion (person)"
160545000,"Hindu, follower of religion (person)"
160544001,"Christian Scientist, follower of religion (person)"
160543007,"Jewish, follower of religion (person)"
160542002,Atheist (person)
160540005,"Roman Catholic, follower of religion (person)"
160506005,Common-law wife (person)
160505009,Common-law husband (person)
160234004,Salvation Army member (person)
133937008,Adolescent (person)
133936004,Adult (person)
133933007,Newborn (person)
133932002,Caregiver (person)
133931009,Infant (person)
127851002,Fiance (person)
127850001,Wife (person)
127849001,Husband (person)
127848009,Spouse (person)
125679009,Blood relative (person)
125678001,First degree blood relative (person)
125677006,Relative (person)
116154003,Patient (person)
116153009,Donor of control material (person)
113163005,Friend (person)
113161007,Female fiance (person)
113160008,Natural son (person)
113159003,Legal daughter (person)
113158006,Fraternal twin sibling (person)
113157001,Grandmother (person)
105474003,Related spermatozoa donor for artificial insemination (person)
105473009,Husband spermatozoa donor for artificial insemination (person)
105472004,Spermatozoa donor for artificial insemination (person)
105471006,Bone marrow donor (person)
105470007,Blood donor (person)
105469006,Bone tissue donor (person)
105468003,Tissue donor (person)
105467008,Donor for heart-lung transplant (person)
105466004,Donor for lung transplant (person)
105465000,Donor for heart transplant (person)
105464001,Eye donor for corneal transplant (person)
105463007,Donor for liver transplant (person)
105462002,Donor of kidney for transplant (person)
105461009,Organ donor (person)
105460005,Rejected donor (person)
105459000,Accepted donor (person)
105458008,Candidate donor (person)
105457003,Cadaver donor (person)
105456007,Live donor (person)
105455006,Donor for medical or surgical procedure (person)
105438007,Elderly woman (person)
105437002,Elderly man (person)
105436006,Elderly person (person)
105431001,Adopted person (person)
105429005,Elderly parents (family) (person)
105428002,Homosexual parents (family) (person)
90921004,Foster parent (person)
89681006,Youngest son (person)
88510002,Stepsibling (person)
86764008,Stepchild (person)
86372007,Grandchild (person)
85683001,Single father (person)
85411004,Younger brother (person)
85058002,Adoptive grandfather (person)
84390006,Girlfriend (person)
83559000,Nephew (person)
83420006,Natural daughter (person)
83408003,Working parent (person)
82101005,Natural sibling (person)
81706006,"Ashkenazi Jew, follower of religion (person)"
81467001,Fraternal twin brother (person)
81276006,Twin brother (person)
81173009,Only son (person)
80587008,"Jehovah's Witness, follower of religion (person)"
80386000,Great great grandfather (person)
79756005,Boyfriend (person)
79508001,Adoptive sibling (person)
78872000,Orphan male (person)
78652007,Great grandmother (person)
78272007,Natural grandparent (person)
78194006,Identical twin brother (person)
76087000,Stepbrother (person)
76022008,Adoptive sister (person)
75615008,Surrogate father (person)
75226009,Natural child (person)
74489007,Younger child (person)
74128007,Stepparent (person)
73678001,Natural sister (person)
72705000,Mother (person)
72012000,Great grandchild (person)
70924004,Brother (person)
70862002,Contact person (person)
70578009,Grandson (person)
68021009,Great great grandparent (person)
67822003,Child (person)
67147004,Legal father (person)
66839005,Father (person)
66089001,Daughter (person)
65656005,Natural mother (person)
65616008,Son (person)
65412001,Stepmother (person)
64988008,"Sunni muslim, follower of religion (person)"
62296006,Natural grandfather (person)
62090008,Legal mother (person)
60614009,Natural brother (person)
58626002,Legal guardian (person)
58293006,Foster sister (person)
55538000,Cousin (person)
54056000,Trustee (person)
53201003,Older sister (person)
51616000,"Sephardic Jew, follower of religion (person)"
50261002,Great grandfather (person)
50058005,Identical twin sister (person)
48385004,Acquaintance (person)
47801002,Male cousin (person)
46363003,Stepsister (person)
45929001,Half-brother (person)
44181008,Granddaughter (person)
41953004,Adoptive parent (person)
41795004,Legal son (person)
41057000,Surrogate son (person)
40683002,Parent (person)
39062003,Foster child (person)
38312007,Grandparent (person)
38265003,Foster mother (person)
38248007,Oldest son (person)
38048003,Uncle (person)
34972000,Only daughter (person)
34871008,Grandfather (person)
34581001,Niece (person)
33969000,Great grandparent (person)
31831004,Foster daughter (person)
31656007,Adoptive grandmother (person)
30578000,Stepfather (person)
29787005,Foster brother (person)
29644004,Fraternal twin sister (person)
29539002,Younger sibling (person)
28010004,"Shiite muslim, follower of religion (person)"
27733009,Sister (person)
27508009,Surrogate mother (person)
25211005,Aunt (person)
22963000,Legal sister (person)
22609000,Adoptive grandparent (person)
22573006,Stepdaughter (person)
22387007,Surrogate child (person)
21506002,Female second cousin (person)
21464003,Adoptive mother (person)
21093007,Half-sibling (person)
19686009,Younger sister (person)
19343003,Twin sister (person)
18906004,Foster sibling (person)
18205005,"Wesleyan Methodist, follower of religion (person)"
17945006,Natural grandmother (person)
17925003,Adoptive brother (person)
17219007,Male fiance (person)
15130002,Surrogate parent (person)
14469008,Legal child (person)
13646006,Natural parent (person)
13443008,Second cousin (person)
13157002,Older sibling (person)
13038009,Older brother (person)
12629003,Single mother (person)
12241003,Foster son (person)
11993008,Male first cousin (person)
11773006,Legal brother (person)
11434005,Male second cousin (person)
11393001,Great great grandchild (person)
11286003,Twin sibling (person)
10960006,Working father (person)
10896006,Identical twin sibling (person)
9947008,Natural father (person)
9306000,Legal parent (person)
8674003,Stepson (person)
8458002,Foster father (person)
6676009,Youngest daughter (person)
4577005,First cousin (person)
3851003,Surrogate daughter (person)
3425009,Oldest daughter (person)
2959006,Female cousin (person)
2481008,Working mother (person)
2368000,Great great grandmother (person)
2272004,Half-sister (person)
1354005,Orphan female (person)
609005,Adoptive father (person)
444000,Legal sibling (person)
375005,Sibling (person)
270002,Female first cousin (person)
450044741000087104,Acupuncturist (occupation)
1276571000168108,Orthotist and prosthetist (occupation)
1276561000168102,Prosthetist (occupation)
1032781000168105,Kinesiology practitioner (occupation)
1012901000168106,Gynecologic oncologist (occupation)
611601000124100,Neonatal nurse practitioner (occupation)
90981000221101,Endoscopist physician (occupation)
68191000052106,Neuropsychologist (occupation)
67811000052107,Pediatric hematology and oncology physician (occupation)
50681000087109,Bariatric surgeon (occupation)
45201000087106,Pediatric urologist (occupation)
45191000087109,Pediatric otorhinolaryngologist (occupation)
45181000087107,Pediatric ophthalmologist (occupation)
26091000087104,Public health nurse practitioner (occupation)
26071000087103,Primary health care nurse practitioner (occupation)
26031000087100,Pediatric nurse practitioner (occupation)
25941000087102,Adult gerontology primary care nurse practitioner (occupation)
9371000175105,Adolescent medicine specialist (occupation)
3981000175106,Nurse complex case manager (occupation)
1290289004,Fellow physician (occupation)
1287641002,Oncologist (occupation)
1268923002,Obstetric nurse (occupation)
1259964002,Oral medicine specialist (occupation)
1259214004,Immunohemotherapy specialist (occupation)
1256114007,Nuclear medicine technologist (occupation)
1255719001,Neurophysiology technician (occupation)
1255519003,Cardiopulmonary technician (occupation)
1255518006,Organizational and social psychologist (occupation)
1255517001,Intern in healthcare (occupation)
1255515009,Pharmacogenomics pharmacist (occupation)
1255514008,Regulatory affairs pharmacist (occupation)
1255374004,Clinical nutritionist (occupation)
1255373005,Specialist in traditional Chinese medicine (occupation)
1255372000,Phytotherapist (occupation)
1255371007,Specialist in homeopathy (occupation)
1255370008,Specialist in naturopathy (occupation)
1254984000,Rehabilitation nurse (occupation)
1254983006,Chronic care nurse (occupation)
1254982001,Medical surgical nurse (occupation)
1251548000,Neuroradiologist (occupation)
1251542004,Medical coder (occupation)
1251537007,Sport medicine specialist (occupation)
1186914001,Intellectual disability nurse (occupation)
1186716007,Intellectual disability psychiatrist (occupation)
1172950003,Massage therapist (occupation)
897187007,Sexual assault nurse examiner (occupation)
878787005,Anesthesia technician (occupation)
878786001,Operating room technician (occupation)
878785002,Clinical respiratory physiologist (occupation)
840584008,Allied health student (occupation)
840583002,Allied health assistant (occupation)
789543004,Sonographer (occupation)
768839008,Consultant (occupation)
768837005,Hospitalist (occupation)
768836001,Patient navigator (occupation)
768834003,Disease manager (occupation)
768833009,Discharging physician (occupation)
768832004,Case manager (occupation)
768829002,Community dietician (occupation)
768828005,Epidemiologist (occupation)
768827000,Nutritionist (occupation)
768826009,Crisis counselor (occupation)
768825008,Doula (occupation)
768819009,Medically responsible investigator (occupation)
768732009,School health educator (occupation)
768731002,Home helper (occupation)
768730001,Home health aide (occupation)
763292005,Radiation oncologist (occupation)
734294007,Pharmacist prescriber (occupation)
734293001,Clinical pharmacist (occupation)
721943002,Clinical immunology and allergy specialist (occupation)
721942007,Cardiovascular perfusionist (occupation)
721941000,Health psychologist (occupation)
721940004,Legal medicine specialist (occupation)
721939001,Vascular medicine specialist (occupation)
721938009,Tropical medicine specialist (occupation)
721937004,Preventive medicine specialist (occupation)
721936008,Occupation medicine specialist (occupation)
720503005,Sleep medicine specialist (occupation)
471302004,Government midwife (occupation)
449161006,Physician assistant (occupation)
446701002,Addiction medicine specialist (occupation)
446050000,Primary care physician (occupation)
445451001,Nurse case manager (occupation)
445313000,Asthma nurse specialist (occupation)
444912007,Hypnotherapist (occupation)
443090005,Podiatric surgeon (occupation)
442867008,Respiratory therapist (occupation)
432100008,Health coach (occupation)
422234006,Ophthalmologist (occupation)
422140007,Medical ophthalmologist (occupation)
421841007,Admitting physician (occupation)
420678001,Retinal surgeon (occupation)
420409002,Oculoplastic surgeon (occupation)
416160000,Fellow of American Academy of Osteopathy (occupation)
415506007,Scrub nurse (occupation)
415075003,Perioperative nurse (occupation)
413854007,Circulating nurse (occupation)
409975003,Certified health education specialist (occupation)
409974004,Health educator (occupation)
408799001,Consultant neonatologist (occupation)
408798009,Consultant pediatrician (occupation)
405685006,Professional providing staff relief during surgical procedure (occupation)
405684005,Professional initiating surgical case (occupation)
405623001,Assigned practitioner (occupation)
405279007,Attending physician (occupation)
405278004,Certified registered nurse anesthetist (occupation)
405277009,Resident physician (occupation)
404940000,Physiotherapist technical instructor (occupation)
398238009,Acting obstetric registrar (occupation)
398130009,Medical student (occupation)
397908005,Staff grade practitioner (occupation)
397903001,Staff grade obstetrician (occupation)
397897005,Paramedic (occupation)
394618009,Hospital nurse (occupation)
394572006,Medical secretary (occupation)
387619007,Optician (occupation)
372102007,Registered nurse first assist (occupation)
312485001,Integrated midwife (occupation)
311441001,School medical officer (occupation)
310512001,Medical oncologist (occupation)
310194009,Appliance officer (occupation)
310193003,Coroner (occupation)
310192008,Educational psychologist (occupation)
310191001,Clinical psychologist (occupation)
310190000,Mental health counselor (occupation)
310189009,Genetic counselor (occupation)
310188001,Hospital midwife (occupation)
310187006,Company nurse (occupation)
310186002,Nurse psychotherapist (occupation)
310185003,Diabetic liaison nurse (occupation)
310184004,Liaison nurse (occupation)
310182000,General nurse (occupation)
310181007,Contact tracing nurse (occupation)
310180008,Continence nurse (occupation)
310179005,Rheumatology nurse specialist (occupation)
310178002,Genitourinary nurse (occupation)
310177007,Cardiac rehabilitation nurse (occupation)
310176003,Behavioral therapist nurse (occupation)
310175004,Agency nurse (occupation)
310174000,Private doctor (occupation)
310173006,Clinical pharmacologist (occupation)
310172001,Audiological physician (occupation)
310171008,Immunopathologist (occupation)
310170009,Pediatric audiologist (occupation)
309460000,Restorative dentist (occupation)
309459005,Healthcare professional grade (occupation)
309455004,Parentcraft sister (occupation)
309454000,Student midwife (occupation)
309453006,Registered midwife (occupation)
309452001,Midwifery grade (occupation)
309450009,Nurse administrator (occupation)
309446002,Nurse manager (occupation)
309445003,Anesthetic nurse (occupation)
309444004,Outreach nurse (occupation)
309443005,Nurse lecturer practitioner (occupation)
309442000,Nurse teacher practitioner (occupation)
309441007,Nurse tutor (occupation)
309440008,Community practice nurse teacher (occupation)
309439006,Clinical nurse teacher (occupation)
309437008,Community learning disabilities nurse (occupation)
309436004,Lymphedema nurse (occupation)
309435000,Podiatry assistant (occupation)
309434001,Hospital-based podiatrist (occupation)
309429000,Surgical fitter (occupation)
309428008,Orthotist (occupation)
309427003,Social services occupational therapist (occupation)
309423004,Hospital-based occupational therapist (occupation)
309422009,Community-based occupational therapist (occupation)
309421002,Hearing aid dispenser (occupation)
309420001,Audiological scientist (occupation)
309419007,Hearing therapist (occupation)
309418004,Audiologist (occupation)
309417009,Diabetes dietitian (occupation)
309416000,Pediatric dietitian (occupation)
309415001,Oncology dietitian (occupation)
309414002,Liver dietitian (occupation)
309413008,Renal dietitian (occupation)
309412003,Music therapist (occupation)
309411005,Dance therapist (occupation)
309410006,Arts therapist (occupation)
309409001,Hospital-based speech and language therapist (occupation)
309404006,Physiotherapy helper (occupation)
309403000,Private physiotherapist (occupation)
309402005,Hospital-based physiotherapist (occupation)
309401003,General practitioner-based physiotherapist (occupation)
309400002,Domiciliary physiotherapist (occupation)
309399009,Hospital-based dietitian (occupation)
309398001,Profession allied to medicine (occupation)
309397006,Research fellow (occupation)
309396002,Associate specialist (occupation)
309395003,Hospital specialist (occupation)
309394004,General practitioner principal (occupation)
309393005,General practitioner grade (occupation)
309392000,Research registrar (occupation)
309391007,Visiting specialist registrar (occupation)
309390008,Hospital consultant (occupation)
309389004,Medical practitioner grade (occupation)
309388007,Vascular surgeon (occupation)
309386006,Trauma surgeon (occupation)
309385005,Transplant surgeon (occupation)
309384009,Pancreatic surgeon (occupation)
309383003,Pediatric surgeon (occupation)
309382008,Ophthalmic surgeon (occupation)
309381001,Hepatobiliary surgeon (occupation)
309380000,Hand surgeon (occupation)
309379003,Colorectal surgeon (occupation)
309378006,Upper gastrointestinal surgeon (occupation)
309377001,General gastrointestinal surgeon (occupation)
309376005,Gastrointestinal surgeon (occupation)
309375009,Pituitary surgeon (occupation)
309374008,Thyroid surgeon (occupation)
309373002,Endocrine surgeon (occupation)
309372007,"Ear, nose and throat surgeon (occupation)"
309371000,Cardiac surgeon (occupation)
309369000,Cardiothoracic surgeon (occupation)
309368008,Breast surgeon (occupation)
309367003,Obstetrician and gynecologist (occupation)
309366007,Rehabilitation psychiatrist (occupation)
309364005,Psychogeriatrician (occupation)
309363004,Liaison psychiatrist (occupation)
309362009,Forensic psychiatrist (occupation)
309361002,Child and adolescent psychiatrist (occupation)
309360001,Rehabilitation physician (occupation)
309359006,Palliative care physician (occupation)
309358003,Genitourinary medicine physician (occupation)
309357008,Clinical molecular geneticist (occupation)
309356004,Clinical cytogeneticist (occupation)
309355000,Clinical geneticist (occupation)
309354001,Thyroidologist (occupation)
309353007,Reproductive endocrinologist (occupation)
309352002,Neuroendocrinologist (occupation)
309351009,Andrologist (occupation)
309350005,Diabetologist (occupation)
309349005,Clinical physiologist (occupation)
309348002,Clinical neurophysiologist (occupation)
309347007,Clinical hematologist (occupation)
309346003,Thoracic physician (occupation)
309345004,Chest physician (occupation)
309343006,Physician (occupation)
309342001,Histopathologist (occupation)
309341008,Blood transfusion doctor (occupation)
309340009,Pediatric intensive care specialist (occupation)
309339007,Adult intensive care specialist (occupation)
309338004,Intensive care specialist (occupation)
309337009,Pain management specialist (occupation)
309336000,Pediatric oncologist (occupation)
309335001,Pediatric rheumatologist (occupation)
309334002,Pediatric neurologist (occupation)
309333008,Pediatric nephrologist (occupation)
309332003,Pediatric gastroenterologist (occupation)
309331005,Pediatric endocrinologist (occupation)
309330006,Pediatric cardiologist (occupation)
309329001,Community pediatrician (occupation)
309328009,Ambulatory pediatrician (occupation)
309327004,General practitioner registrar (occupation)
309326008,Deputizing general practitioner (occupation)
309324006,General practitioner assistant (occupation)
309323000,Partner of general practitioner (occupation)
309322005,Associate general practitioner (occupation)
309296004,Family planning doctor (occupation)
309295000,Clinical oncologist (occupation)
309294001,Emergency department physician (occupation)
308002005,Remedial therapist (occupation)
307988006,Medical technician (occupation)
304292004,Surgeon (occupation)
304291006,Bereavement counselor (occupation)
303134001,Independent doctor (occupation)
303133007,Responsible medical officer (occupation)
303129000,Hospital manager (occupation)
303124005,Member of mental health review tribunal (occupation)
302211009,Specialist registrar (occupation)
283875005,Parkinson's disease nurse (occupation)
265939002,Medical/dental technicians (occupation)
265937000,Nursing occupation (occupation)
225727002,Midwife counselor (occupation)
225726006,Lactation consultant (occupation)
224936003,General practitioner locum (occupation)
224626008,Interpreter for Signs supporting English (occupation)
224625007,Interpreter for British sign language (occupation)
224624006,Lipspeaker (occupation)
224623000,Cuer (occupation)
224622005,Note taker (occupation)
224621003,Palantypist (occupation)
224620002,Human aid to communication (occupation)
224615002,Research nurse (occupation)
224614003,Research associate (occupation)
224610007,Supporting services personnel (occupation)
224609002,Complementary health worker (occupation)
224608005,Administrative healthcare staff (occupation)
224607000,Occupational therapy technical instructor (occupation)
224606009,Technical healthcare occupation (occupation)
224604007,Audiometrician (occupation)
224603001,Foot care worker (occupation)
224602006,Community-based podiatrist (occupation)
224601004,Assistant psychologist (occupation)
224600003,Psychoanalyst (occupation)
224599001,Trained personnel counselor (occupation)
224598009,Trained social worker counselor (occupation)
224597004,Trained nurse counselor (occupation)
224596008,Marriage guidance counselor (occupation)
224595007,Professional counselor (occupation)
224594006,Speech/language assistant (occupation)
224593000,Community-based speech/language therapist (occupation)
224592005,Play leader (occupation)
224591003,Play specialist (occupation)
224590002,Play therapist (occupation)
224589006,Community-based physiotherapist (occupation)
224588003,Psychotherapist (occupation)
224587008,Occupational therapy helper (occupation)
224586004,Domiciliary occupational therapist (occupation)
224585000,Drama therapist (occupation)
224584001,Behavior therapy assistant (occupation)
224583007,Behavior therapist (occupation)
224581009,Community nurse manager (occupation)
224580005,Occupational health service manager (occupation)
224579007,Healthcare service manager (occupation)
224578004,Nursery nurse (occupation)
224577009,Healthcare assistant (occupation)
224576000,Nursing assistant (occupation)
224575001,Nursing team leader (occupation)
224574002,Ward manager (occupation)
224573008,Charge nurse (occupation)
224572003,Nursing sister (occupation)
224571005,Nurse practitioner (occupation)
224570006,Clinical nurse specialist (occupation)
224569005,Nurse grade (occupation)
224567007,Tissue viability nurse (occupation)
224566003,Hemodialysis nurse (occupation)
224565004,Renal nurse (occupation)
224564000,Community mental health nurse (occupation)
224563006,Mental health nurse (occupation)
224562001,Pediatric nurse (occupation)
224560009,Stoma care nurse (occupation)
224559004,Recovery nurse (occupation)
224558007,Radiotherapy nurse (occupation)
224557002,Chemotherapy nurse (occupation)
224556006,Palliative care nurse (occupation)
224555005,Pain control nurse (occupation)
224554009,Marie Curie nurse (occupation)
224552008,Oncology nurse (occupation)
224551001,Industrial nurse (occupation)
224550000,Neurology nurse (occupation)
224549000,Neonatal nurse (occupation)
224548008,Learning disabilities nurse (occupation)
224547003,Intensive therapy nurse (occupation)
224546007,Infection control nurse (occupation)
224545006,Care of the elderly nurse (occupation)
224544005,Family planning nurse (occupation)
224543004,Diabetic nurse (occupation)
224542009,Coronary care nurse (occupation)
224541002,Nursing continence advisor (occupation)
224540001,Community nurse (occupation)
224538006,Triage nurse (occupation)
224537001,Accident and Emergency nurse (occupation)
224536005,Midwifery tutor (occupation)
224535009,Registered nurse (occupation)
224534008,"Health visitor, nurse/midwife (occupation)"
224533002,Medical officer (occupation)
224532007,Senior house officer (occupation)
224531000,Registrar (occupation)
224530004,Senior registrar (occupation)
224529009,Clinical assistant (occupation)
160008000,Dental technician (occupation)
159972006,Surgical corset fitter (occupation)
159141008,Geneticist (occupation)
159041005,Trainee medical technician (occupation)
159040006,Pharmacy technician (occupation)
159039009,Audiology technician (occupation)
159038001,Artificial limb fitter (occupation)
159037006,Electroencephalogram technician (occupation)
159036002,Electrocardiogram technician (occupation)
159035003,Dental auxiliary (occupation)
159034004,Podiatrist (occupation)
159033005,Dietitian (occupation)
